company_id,company_name,company_type,company_url,location,telephone,product_description,about_company,product_types,all_product_services,link_prod_services,brands,link_all_brands,primary_company_type,additional_activities,key_personnel,social_media,other_locations,annual_revenue,year_founded,num_employees,url,keyword
30356562,Hydra Dyne Technology Inc.,Custom Manufacturer,https://www.hydradynellc.com,"Ingersoll, ON N5C3J7",tel://800-463-2331,,"Company Description by Thomasnet
Custom manufacturer of hydraulic products for forestry, mining, agricultural, military, and construction applications. Products include manifold blocks, hydraulic swivels, and cylinders. Capabilities include machining, manufacturing, assemblies, precision machined and hydraulic components.",['Cylinders: Hydraulic'],"['Cylinders', 'Engines', 'Manifolds']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30356562&search_position=276&product_family=157625,,,Custom Manufacturer,Manufacturer,['Not Available'],,,$5 - 9.9 Mil,Not Available,50-99,https://www.thomasnet.com/profile/30356562/hydra-dyne-technology-inc.html?cid=30356562&cov=NA&heading=21650809&searchpos=276&what=hydraulic+cylinders,hydraulic cylinders
213503,Zemarc Corporation,Distributor,http://www.zemarc.com/,"Los Angeles, CA 90040",tel://800-275-8698,"Distributor of hydraulic and pneumatic cylinders. Other products include pumps, motors, valves, actuators, sensor and switches, FRLs and accessories, air dryers, separators, pneumatic logic, poly tubing and fittings, mufflers and flow controls. Various applications include aerospace, food & beverage, life science and medical, machine tools, packaging and paper machinery, plastics, textile, wire and cable. Custom cylinders are also available.","Company Description by Thomasnet
Distributor of hydraulic, filtration, lubrication, electro-mechanical and fluid connector products. Complete hydraulic systems also available. Various products include absorbers, accumulators, adapters, bags, boosters, cables, connectors,valves, pumps, fittings, cylinders, drives, filters, gages, generators, hose, motors, washers, rails, sensors, spreaders, strainers, switches, tools, tubing, power units, power transmission and separation equipment, filtrationand lubrication systems and actuators. Agriculture, bulk transport, oil and gas, snow and ice, pump cleaner, forestry, dump truck and pumper cleaner industries served.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Aluminum', 'Cylinders: Custom', 'Cylinders: Enerpac\x99', 'Cylinders: ISO', 'Cylinders: Long Stroke', 'Cylinders: Magnetically Coupled', 'Cylinders: NFPA Standard']","['Absorbers', 'Accumulators', 'Actuators', 'Adapters', 'Air Filtration Equipment & Supplies', 'Aligners', 'Assembly Machinery', 'Autoclaves', 'Automation Systems', 'Bags', 'Benders', 'Boosters', 'Brakes', 'Bushings', 'Capsules', 'Cartridges', 'Chillers', 'Clamping Systems', 'Clamps', 'Clutches']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=213503&search_position=277&product_family=157526,"['Cross', 'Enerpac', 'Mico', 'Parker', 'Schrader']",,Distributor,"Custom Manufacturer, Service Company",['Not Available'],,https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=213503&bloc=NA&WTZO=copro+biz+det,$25 - 49.9 Mil,1976,50-99,https://www.thomasnet.com/branchloc.html?cid=213503&cov=NA&goto=%2Fprofile%2F00213503%2Fzemarc-corporation.html&heading=21650809&searchpos=277&what=hydraulic+cylinders,hydraulic cylinders
1293350,Douce Hydro Inc.,Manufacturer,https://www.doucehydro.com/,"Shelby Township, MI 48315",tel://586-566-4725,"Custom Built Cylinders. Zero Leakage Technology. Keradouce™ Coating: High Corrosion Resistance. From 1"" Up To 48"" Bore Size, 80"" External Diameter, 80' Length. Standard, ISO, High Speed, Heavy-Duty, Telescoping Constant Speed & Force. Any Applications","Company Description by Thomasnet
Custom Built Cylinders. Zero Leakage Technology. Keradouce™ Coating. From 1"" Up To 48"" Bore Size, 80"" External Diameter, 80' Length. Standard, ISO, High Speed, Heavy-Duty, Telescoping With Constant Speed & Force, Servo-Positioning, Welded Type, Prefill Valves, Measuring Systems, Swivel Joints, Piston Accumulators, Hydraulic Manifolds, 3000-6000 PSI SAE Flanges. Anti- Corrosion Keradouce™ Coating, Rod Measuring System On Keradouce™ Any Applications: Industrial Market, Marine, Dams, Offshore, Waterways, Presses, Bridges, Tunnel Boring, Lifting-Handling, ISO 9001:2000 Certified","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Crane', 'Cylinders: Custom', 'Cylinders: Heavy Duty, Mill Type', 'Cylinders: Hydraulic Telescopic', 'Cylinders: Hydraulic, Adjustable Stroke', 'Cylinders: ISO', 'Cylinders: NFPA Standard', 'Cylinders: Offshore']","['Accumulators', 'Actuators', 'Construction Equipment', 'Cylinders', 'Dividers', 'Flanges', 'Hydraulic Equipment', 'Joints', 'Maintenance and Repair Services', 'Manifolds', 'Shafts', 'Valves']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1293350&search_position=278&product_family=155024,,,Manufacturer,Custom Manufacturer,['Not Available'],,,Under $1 Mil,1996,1-9,https://www.thomasnet.com/profile/01293350/douce-hydro-inc.html?cid=1293350&cov=NA&heading=21650809&searchpos=278&what=hydraulic+cylinders,hydraulic cylinders
998166,Nason,Manufacturer,https://www.nasonptc.com/,"Walhalla, SC 29691",tel://800-229-4955,"Custom manufacturer of rugged hydraulic cylinders available in single & double rod configurations with inch or metric mountings & ports. Specifications include 103 bar maximum operating pressure, 20 mm to 40 mm bore size & plus 0.03 in./-0 in. stroke tolerance. Features include low friction nitrile seals, precision machined components, self-lubricating bearings, aluminum housings & caps, steel pistons & chrome plated rods. Operating media include mineral oil, water polyglycal solutions & water-in-oil emulsions.","Company Description by Thomasnet
Custom manufacturer of pneumatic & hydraulic automation products & switches. Automation products include pneumatic, hydraulic, special & non-rotating load carrying cylinders. Types of switches include pressure, vacuum, temperature & vintage switches. Cylinder accessories include alignment couplers, solid state limit sensors & flange & pivot mountings.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Adjustable Stroke', 'Cylinders: Custom', 'Cylinders: Flanged', 'Cylinders: Hydraulic, Adjustable Stroke', 'Cylinders: Hydraulic, Position Sensing', 'Cylinders: Multi-Position', 'Cylinders: Non-Rotating', 'Cylinders: Pneumatic']","['Actuators', 'Automation Systems', 'Compressor Parts', 'Controls and Controllers', 'Couplers and Couplings', 'Cylinder Components', 'Cylinders', 'Military Equipment', 'Mounts', 'Pneumatic Systems', 'Sensors / Detectors / Transducers', 'Switches']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=998166&search_position=279&product_family=152449,,,Manufacturer,Custom Manufacturer,"['Lisa Burdette, Inside Sales Mgr.']",,,$10 - 24.9 Mil,1951,100-199,https://www.thomasnet.com/profile/00998166/nason.html?cid=998166&cov=NA&heading=21650809&searchpos=279&what=hydraulic+cylinders,hydraulic cylinders
10000240,ARD Industries Ltd.,Custom Manufacturer,http://www.ardindustries.com,"Cambridge, ON N1R6V1",tel://519-622-1652,"ISO 9002: 1994 certified manufacturer of hydraulic cylinders including hydraulic cylinder rods. Capabilities include sub-contract friction welding, production cutting, CNC turning, induction heat treating of welded assemblies. Markets served includes agricultural, automotive, electrical, forestry, mining & transportation industries.","Company Description by Thomasnet
ISO 9001-2000 certified manufacturer of friction welded components. Products include trailer axles, gear shift levers, hydraulic cylinder rods, bi-metal electrical connectors, bi-metal pump shafts, drill rods, threaded drill rods, extension rods, sucker rods & threaded rods, drill tubes & piston rod assemblies. Distributor of welders including inertia friction welders & direct drive friction welders. Capabilities include sub-contract friction welding, production cutting, CNC turning, induction heat treating of welded assemblies. 19,000 sq. ft. facility. Services include dissimilar metals welding services, friction welding services & inertia welding services. Markets served includes agricultural, automotive, electrical, forestry, mining & transportation industries. Welding services meet Military Specs., ASME & ANSI standards.",['Cylinders: Hydraulic'],"['Axles', 'Bearings', 'Connectors', 'Cylinders', 'Gears', 'Handles, Pulls and Levers', 'Inflators', 'Rods', 'Shafts', 'Tubes', 'Turbochargers', 'Valves', 'Welders', 'Welding Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10000240&search_position=280&product_family=152679,,,Custom Manufacturer,Manufacturer,['Not Available'],,,Not Available,1975,Not Available,https://www.thomasnet.com/profile/10000240/ard-industries-ltd.html?cid=10000240&cov=NA&heading=21650809&searchpos=280&what=hydraulic+cylinders,hydraulic cylinders
1229558,Flairline Fluid/Air Products,Manufacturer,http://www.flairline.com,"Farmington Hills, MI 48335",tel://800-488-0213,"Manufacturer of standard & custom hydraulic cylinders including round body cylinders, NFPA interchangeable cylinders & heavy duty NFPA tie rod cylinders. Hi-cycle round body cylinder types include F, O, H, D, M & DM type. Heavy duty tie rod cylinders are available in 8 in. to 1 1/2 ft. bore sizes, aluminum construction & chrome plated steel or stainless steel rods. Low friction cylinders include round body & tie rod type cylinders. Low friction cylinders break-away at 1/2 to 2 psi with very low running-friction. Low friction cylinders are widely used in the ergonomic arm industry as counterbalance units. Three years warranty.","Company Description by Thomasnet
Manufacturer of standard & custom pneumatic & light duty hydraulic cylinders & components including round body cylinders, powered slides, NFPA interchangeable cylinders & heavy duty NFPA tie rod cylinders. Hi-cycle round body cylinder types includes F, O, H, D, M & DM type. NFPA heavy duty tie rod cylinders include T type & TM type. Models include double-acting, single-acting, double-acting double-ended & cap-to-cap cylinders. Cylinders are also available in double or single acting models including magnetic switch models for use with reed or hall effect switches. Stainless steel mounting bands can be adjusted to any location on the cylinder allowing several switches to be mounted for controlling or initiating any sequence. Cylinder mounting accessories include foot brackets, flange brackets, rod clevis, mounting nuts & swivel brackets.","['Cylinders: Hydraulic', 'Cylinders: Abrasion Resistant', 'Cylinders: Adjustable Stroke', 'Cylinders: Air', 'Cylinders: Air Tandem', 'Cylinders: Air, Adjustable Stroke', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Air, Heavy Duty Mill Type', 'Cylinders: Air, Metric', 'Cylinders: Air-Draulic']","['Actuators', 'Adapters', 'Boosters', 'Brackets', 'Clamps', 'Clevises', 'Controls and Controllers', 'Couplers and Couplings', 'Cylinder Components', 'Cylinders', 'Fittings', 'Heads', 'Joints', 'Lifters', 'Maintenance and Repair Services', 'Make-Up Air Systems and Units', 'Mounts', 'Mufflers', 'Nipples', 'Nuts']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1229558&search_position=281&product_family=152449,['Flairline'],,Manufacturer,Custom Manufacturer,"['Jim Alspach, Operations / Sales Mgr.']",,,$5 - 9.9 Mil,2005,100-199,https://www.thomasnet.com/profile/01229558/flairline-fluid-air-products.html?cid=1229558&cov=NA&heading=21650809&searchpos=281&what=hydraulic+cylinders,hydraulic cylinders
10046694,Mertz Engineering Co.,Custom Manufacturer,http://www.mertzengineering.com,"Webster City, IA 50595",tel://800-394-2132,,"Company Description by Thomasnet
Manufacturers Of Custom Welded Hydraulic Cylinders, 1"" To 6"" Bore. Prototypes, Short & Long Runs. Quality Control, SPC, 100% Pressure Testing, JIT. Complete OEM Application, Powder Coating","['Cylinders: Hydraulic', 'Cylinders']","['Cylinders', 'Fluid Power Products']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10046694&search_position=282&product_family=157625,,,Custom Manufacturer,Manufacturer,['Not Available'],,,$5 - 9.9 Mil,2003,10-49,https://www.thomasnet.com/profile/10046694/mertz-engineering-co.html?cid=10046694&cov=NA&heading=21650809&searchpos=282&what=hydraulic+cylinders,hydraulic cylinders
93722,Mac's Hydraulic,Distributor,https://macshydraulic.com/,"Tulsa, OK 74146",tel://918-627-5505,"Manufacturer of hydraulic cylinders. Full list of hydraulic services include the manufacture of custom cylinders, as well as the repair & reconditioning of existing equipment. Also carry stock hydraulic chrome shafts common & hard, honed tubing, high-pressure hoses, high-pressure fittings, valving, couplers, & seals.","Company Description by Thomasnet
Full service hydraulic & machine shop. Distributor of new & used hydraulic cylinders, hoses & tubing, to prototype development & full production runs. Factory authorized dealer for hydraulic warranty repairs & overhauls. Machine shop capabilities houses 15 machining systems, 5 of which are CNC machines. Machining division specializes in production & capable of custom work.","['Cylinders: Hydraulic', 'Cylinders: Enerpac\x99']","['Cylinders', 'Hydraulic Equipment', 'Maintenance and Repair Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=93722&search_position=283&product_family=157625,"['Enerpac', 'Greenlee', 'Norco', 'Power Team', 'Simplex']",,Distributor,Service Company,['Not Available'],,,Under $1 Mil,1942,1-9,https://www.thomasnet.com/profile/00093722/macs-hydraulic.html?cid=93722&cov=NA&heading=21650809&searchpos=283&what=hydraulic+cylinders,hydraulic cylinders
30807299,Michael T. Bleazard & Company,Custom Manufacturer,http://www.bleazardcompany.com,"Santa Fe Springs, CA 90670",tel://562-946-7480,"Custom manufacturer of hydraulic cylinders. Capabilities include molding, vulcanizing, punching, rubber slitting, spin, lathe and die cutting. Offers conveyor belt perforating and rubber product manufacturing services. Hydraulic cylinder, pump and motor repair services are also available.","Company Description by Thomasnet
Custom manufacturer of hydraulic seals, gaskets and cylinders. Various materials include silicone, neoprene, Buna N, nitrile, SBR, EPDM, sponge, foam, Viton ® and natural rubber. Capabilities include molding, vulcanizing, punching, rubber slitting, spin, lathe and die cutting. Offers conveyor belt perforating and rubber product manufacturing services. Hydraulic cylinder, pump and motor repair services are also available.
Company Description by Michael T. Bleazard & Company
62 Years, of service and experience in the rubber gasket die-cutting industry.

18 Years of experience in the hydraulic cylinder, hydraulic pump, and motor repair.

10 Years of Conveyor belt perforating experience.

All this is what makes the Bleazard and Company the preferred choice to many manufacturers, Belting companies and maintenance﻿ people.

Our name is not only in our building but it has been in and on every job we do. For two generations Bleazards have helped, keeping your doors open.","['Cylinders: Hydraulic', 'Cylinders']","['COVID-19 Response', 'Cutting Services', 'Cylinders', 'Fabrication Services', 'Gaskets', 'Maintenance and Repair Services', 'Medical Components', 'Perforating Services', 'Rubber', 'Rubber Goods', 'Seals', 'Slitting Services', 'Tier 2 Medical Mfg. Supplies, Materials, Components & Services', 'Vulcanizing Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30807299&search_position=284&product_family=164026,,,Custom Manufacturer,"Manufacturer, Service Company",['Not Available'],"['https://www.twitter.com/mtbleazard', 'https://www.facebook.com/Michael-T-Bleazard-and-Co-469058896563715/']",,Not Available,1964,Not Available,https://www.thomasnet.com/profile/30807299/michael-t-bleazard-company.html?cid=30807299&cov=NA&heading=21650809&searchpos=284&what=hydraulic+cylinders,hydraulic cylinders
10042663,York Precision Machining & Hydraulics,Manufacturer,https://yorkpmh.com/,"York, PA 17402-8044",tel://717-764-8855,"ISO 9001:2000 & AS9100 certified manufacturer of hydraulic cylinders made of stainless steel including adjustable stroke cylinders, & position sensing cylinders. Products available include accumulators, pipe accumulators, self displacing accumulators, actuators, & gas bottles. Accumulators available in 7 capacities from 25 to 400 cubic in. Pipe accumulators features include gas capacities from 1/2 gallon to 30 gallons. Self-displacing accumulators available with high pressure chamber operating pressure. Actuators available with bore size from 1 1/2 in. through 14 in. Gas bottles used in pneumatic reservoir applications available.","Company Description by Thomasnet
Custom manufacturer of hydraulic cylinders, actuators, piston accumulators and rod locking devices. Made from steel, stainless steel, aluminum and other materials. Capabilities include design and engineering, CNC machining, assembly, coating and hydraulic and hydrostatic testing. Serves the aerospace, architecture, construction, defense, entertainment, marine, manufacturing, mining and transportation industries. ITAR registered.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Aluminum', 'Cylinders: Custom', 'Cylinders: High Pressure, Locking', 'Cylinders: Locking', 'Cylinders: Spring Return', 'Cylinders: Stainless Steel', 'Cylinders: Steel', 'Cylinders: Tie-Rod']","['Accumulators', 'Actuators', 'Assembly Services', 'Cylinders', 'Engineering Services', 'Hydraulic Equipment', 'Locks', 'Machining', 'Milling Services', 'Testing Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10042663&search_position=285&product_family=155024,,,Manufacturer,"Custom Manufacturer, Service Company",['Not Available'],,,$5 - 9.9 Mil,Not Available,10-49,https://www.thomasnet.com/profile/10042663/york-precision-machining-hydraulics.html?cid=10042663&cov=NA&heading=21650809&searchpos=285&what=hydraulic+cylinders,hydraulic cylinders
30083584,"KNUTH Machine Tools USA, Inc.",Manufacturer,https://www.knuth-usa.com/,"Lincolnshire, IL 60069",tel://866-665-6884,Manufacturer of hydraulic cylinders.,"Company Description by Thomasnet
Manufacturer of standard and custom machines, machine tools, and accessories. Products include cutting centers (laser, water, and plasma), band saws (horizontal, vertical, metal circular, semi- and fully-automatic, miter, and workshop), vertical and horizontal CNC lathes (heavy duty, precision, tube turning, compact, hand-lever, Swiss, and inclined-bed), engraving centers, vertical and horizontal CNC drill units/presses (radial, bench, column, box-column, quick-action radial, and magnetic column), vertical and horizontal CNC milling machines (5-axis, gantry-type, bed-type, and graphite), servo-conventional lathes and milling machines, grinders (surface, tool, cylindrical, belt and grinding wheel sanders, cutter, and drill), presses (hydraulic, eccentric shaft, press brakes, and arbor), tube/profile benders, pipe thread cutters, bending machines, and shears (notching, profile steel cutter, swing-beam, and revolver). Tools and accessories include holders, chucks, mounts, stops, feeders, blades, vises, clamping systems, abrasives, oscillating elements, position indicators, measuring tools, and more.
Company Description by KNUTH Machine Tools USA, Inc.
KNUTH Machine Tools is a worldwide leading supplier of machine tools and accessories. The company was founded in 1923 in the German town of Knigsberg. Today KNUTH employs over 400 people in more than 40 countries to ensure a reliable presence in all growth markets worldwide. The great success of our business is based on highest quality standards, technology innovations, decades of experience and unsurpassed price/performance ratios. Our dense network of German and international branches and dealer locations ensures worldwide accessibility for our customers at a local level, market-covering presence, expert consultation and prompt service. Over 120,000 worldwide customers rely on KNUTH from small workshops to large industrial corporations.",['Cylinders: Hydraulic'],"['Adapters', 'Angles', 'Arbors', 'Attachments', 'Bases', 'Belts', 'Benders', 'Bevelers', 'Bits', 'Blades', 'Blocks', 'Bolts', 'Booths', 'Broaches', 'Cabinets', 'Calipers', 'Cartridges', 'Centers', 'Chucks and Collets', 'Clamping Systems', 'Cleaning Equipment', 'CNC Machinery', 'Compactors', 'Controls and Controllers', 'Conveyors', 'Coolant Systems', 'Coolers', 'Countersinks']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30083584&search_position=286&product_family=161425,['Knuth'],,Manufacturer,,"['Angus Catterson, V.P.', 'Steve Gutman, Senior Regional Sales Manager', 'Steven Johnson, G.M.', 'Lauren Shohet-Weiser, Marketing Mgr.', 'Goetz Wahner, National Service Manager', 'View All']","['https://www.linkedin.com/company/1756231', 'https://www.twitter.com/KnuthUSA', 'https://www.youtube.com/user/KnuthMachineToolUSA', 'https://www.facebook.com/KnuthMachineToolsAmericas/']",,$10 - 24.9 Mil,1923,10-49,https://www.thomasnet.com/profile/30083584/knuth-machine-tools-usa-inc.html?cid=30083584&cov=NA&heading=21650809&searchpos=286&what=hydraulic+cylinders,hydraulic cylinders
30198971,"Shinn Fu Company of America, Inc.",Distributor,http://www.shinnfuamerica.com,"Kansas City, MO 64153",tel://888-332-6419,"ISO 9001:2000 distributor of core pulling & locking cylinders. Features include heavy duty compression spring, dual wipers, collar thread protector, high flow coupler with dust cap & internal threads.","Company Description by Thomasnet
ISO 9001:2000 distributor of cylinders, air pumps, hand pumps, jacks, combination sets & accessories. Complete line of cylinders available include single acting cylinders, threaded cylinders, aluminum cylinders, flat body cylinders, low profile cylinders, pull cylinders, hollow hole cylinders, lock nut cylinders, double acting cylinders & precision double acting cylinders. Air pumps available include metal air pumps, all position air pumps, double acting air pumps, remote control air pumps & rotary air pumps. Hand pumps available include single speed hand pumps, two speed aluminum hand pumps, double acting hand pumps & low pressure hand pumps. Other products available include saddles, pressure gages, liquid gages, adapters, hydraulic hoses, hydraulic oils, aluminum cylinders plates, cylinder bases, couplers, spreaders, manifolds, directional control valves, hydraulic bench vises, bushings, connectors, needle valves, shut off valves, check valves & pressure relief valves. Industries served include construction & OEM.","['Cylinders: Hydraulic', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Aluminum', 'Cylinders: Core Pulling & Locking', 'Cylinders: Pump, Double Acting', 'Cylinders: Steel']","['Adapters', 'Aluminum', 'Bases', 'Bushings', 'Connectors', 'Couplers and Couplings', 'Cylinders', 'Fittings', 'Fluids', 'Gages', 'Hose', 'Jacks', 'Manifolds', 'Nipples', 'Presses', 'Pumps', 'Saddles', 'Spreaders', 'Valves', 'Vises']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=30198971&search_position=287&product_family=161425,['BVA Hydraulics'],,Distributor,,['Not Available'],,https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=30198971&bloc=NA&WTZO=copro+biz+det,$100 - 249.9 Mil,Not Available,200-499,https://www.thomasnet.com/branchloc.html?cid=30198971&cov=NA&goto=%2Fprofile%2F30198971%2Fshinn-fu-company-of-america-inc.html&heading=21650809&searchpos=287&what=hydraulic+cylinders,hydraulic cylinders
792966,Florida Motion & Control,Distributor,http://www.flomoco.com,"Orlando, FL 32839",tel://407-851-3536,"Manufacturer of pneumatic, industrial vacuum, industrial safety & hydraulic control products. Hydraulic cylinders include heavy duty services, NFPA specs, position sensing capabilities, custom welds, steel & stainless steel materials, glands, repair kits & bore sizes from 1 in. to 14 in.","Company Description by Thomasnet
Distributor of pneumatic, industrial vacuum, industrial & hydraulic control products. Includes pneumatics, tubing & connectors, valves, air preps, gauges & sensors, modular frames, quick couplers, vacuums, vacuum cups, vacuum pumps, vacuum beds, venturi generators, hydraulic cylinders, hydraulic pumps, hydraulic valves, motion controls, compact power units, filters, safety switches, optical & audible signals, non-contact safety switches, safety relays, cable assemblies, connectors, safety edges, bumpers, mats, light curtains, laser scanners.","['Cylinders: Hydraulic', 'Cylinders: Air', 'Cylinders: Hydraulic, Adjustable Stroke', 'Cylinders: Parker\x99', 'Cylinders: Pneumatic', 'Cylinders: Rodless']","['Accumulators', 'Actuators', 'Adapters', 'Air Filtration Equipment & Supplies', 'Airlocks', 'Bags', 'Clamps', 'Connectors', 'Controls and Controllers', 'Couplers and Couplings', 'COVID-19 Response', 'Cups', 'Curtains', 'Cylinders', 'Elbows', 'Filters', 'Fittings', 'Fluid Conditioning Equipment', 'Framing Systems', 'Gages', 'Grippers', 'Guides', 'Hose', 'Hydraulic Equipment']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=792966&search_position=288&product_family=155024,"['Dayco', 'Delta Computer Systems', 'Fluitek', 'Ideal', 'JIT', 'MTS', 'Parker', 'Parker Air', 'Parker Filtration', 'Parklamp']",https://www.thomasnet.com/brands-carried.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=792966&search_position=288,Distributor,Custom Manufacturer,"['Gordon Bennett, V.P., Sales']",,https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=792966&bloc=NA&WTZO=copro+biz+det,$5 - 9.9 Mil,1985,10-49,https://www.thomasnet.com/branchloc.html?cid=792966&cov=NA&goto=%2Fprofile%2F00792966%2Fflorida-motion-control.html&heading=21650809&searchpos=288&what=hydraulic+cylinders,hydraulic cylinders
1222066,M & M Control,Distributor,https://www.mmcontrol.com/,"Lake Villa, IL 60046",tel://877-820-4900,"Master distributor of a wide variety of electronic, pneumatic & self-actuated valves, controls, controllers, regulators, gauges, meters, sensors for process, commercial and HVAC applications controlling temperature, flow, pressure and more.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Master distributor of a wide variety of electronic, pneumatic & self-actuated valves, controls, controllers, regulators, gauges, meters, sensors for process, commercial and HVAC applications controlling temperature, flow, pressure and more.
Company Description by M & M Control
M&M represents and distributes the finest names in the industry, Over 100 different product lines enable us to provide the application solution you require. Our factory trained sales engineers will help you throughout the selection process.

We can rebuild your controls, valves or just about any other process element. We also offer thousands of reconditioned products that can help save you money. All of these products have been rigorously inspected and tested, and are delivered with the same guarantee as our regular merchandise.

Customer satisfaction is top priority. Come and take a look around our site. See what products we have to offer, and our low prices. Learn about our field or in-house service. Order on-line or contact one of our trained sales representatives. Let us help you become more competitive. We can save you time and money!","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Diaphragm']","['Valves', 'Conditioners', 'Heaters', 'HVAC Equipment', 'Controls and Controllers', 'Instruments', 'Regulators', 'Actuators', 'Air Conditioner Parts', 'Airlocks', 'Alarms', 'Boiler Parts', 'Boilers', 'Boxes', 'Breakers', 'Calibration Services', 'Calibrators', 'Cartridges', 'Charts', 'Chillers', 'Clutches', 'Cold Chain Equipment', 'Computers', 'Condensate Return Systems', 'Connectors', 'Converters']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1222066&search_position=50&product_family=151845,"['Bellofram', 'Marsh Bellofram']",,Distributor,"Custom Manufacturer, Service Company",['Not Available'],"['https://www.linkedin.com/company/591670?trk=tyah', 'https://www.twitter.com/mmcontrol', 'http://mmcontrol.wordpress.com/', 'https://www.facebook.com/MMControlService']",,$5 - 9.9 Mil,1984,10-49,https://www.thomasnet.com/profile/01222066/m-m-control.html?cid=1222066&cov=NA&heading=21650809&searchpos=50&what=hydraulic+cylinders,hydraulic cylinders
30468248,Cadence Supply Company,Distributor,http://www.cadencesupply.com/index.html,"South Holland, IL 60473",tel://708-331-4496,"Distributor of hydraulic cylinders.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Industrial product distribution company offering an array of industrial products for all of customer's MRO requirements. Serving multiple markets including manufacturing; new product prototyping & design, food processing, packaging, oil, gas & alternative energy, aerospace & medical.
Company Description by Cadence Supply Company
Cadence Supply Company is a U.S. based industrial products distributor offering an impressive array of industrial products for all of your MRO and production requirements. Our company was founded on the simple principle of providing industry with products that are ready to use in their applications. Whether our customers need custom die cut parts and materials or standard off the shelf items, our single-minded focus is shipping those products to our customers quickly, minimizing their downtime and production outages.

Because problem solving industrial products are our passion, our focus is to offer you the most useful, durable, and versatile products as they become commercially available. We don't just sit around and wait for our suppliers to bring product suggestions to us, instead we work closely with our suppliers so that we gain an intimate knowledge of their products and capabilities, so that we can, in turn, offer you the products that offer the most utility. We also provide our suppliers More... with creative product ideas to develop for industry based on our own research and ideas, so, don't be surprised when you find a product on our website you can't find anyplace else. In addition to the typical trade shows that showcase industrial products, we attend trade shows geared toward amusement parks, aerospace, marine, woodworking, and many other industries, all in the quest of building upon our product offering to you. These are some of the activities that allow us to offer you the broadest selection of problem solving solutions that your operations require. Less","['Cylinders: Hydraulic', 'Band Cylinders', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Aluminum', 'Cylinders: Compressed Gas', 'Cylinders: Corrosion Proof', 'Cylinders: Disposable', 'Cylinders: Metal']","['Acetal', 'Acrylic', 'Acrylonitrile Butadiene Styrene (ABS)', 'Actuators', 'Additive Manufacturing Materials', 'Adhesives', 'Afterfilters', 'Aluminum', 'Anchors', 'Assemblies', 'Balls', 'Bearings', 'Belts', 'Bolts', 'Brackets', 'Brass', 'Bronze', 'Bushings', 'Caps', 'Chains']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30468248&search_position=51&product_family=162622,"['3M', 'Climax', 'E-Z Lok', 'Gates', 'Hernon', 'IKO', 'Leeson', 'NB', 'New York Wire', 'Oilite', 'Rieke', 'SMC', 'Spyraflo', 'VHB']",,Distributor,"Manufacturer, Custom Manufacturer, Finishing Service Company",['Not Available'],,,$10 - 24.9 Mil,2011,10-49,https://www.thomasnet.com/profile/30468248/cadence-supply-company.html?cid=30468248&cov=NA&heading=21650809&searchpos=51&what=hydraulic+cylinders,hydraulic cylinders
