company_id,company_name,company_type,company_url,location,telephone,product_description,about_company,product_types,all_product_services,link_prod_services,brands,link_all_brands,primary_company_type,additional_activities,key_personnel,social_media,other_locations,annual_revenue,year_founded,num_employees,url
10020565,"Jergens, Inc.",Manufacturer,https://www.jergensinc.com/,"Cleveland, OH 44110",tel://888-905-9174,"ISO 9001: 2000 certified manufacturer & distributor of intensifier cylinders including air cylinders & hydraulic cylinders. Intensifier cylinders available as a combination of air & hydraulic cylinders.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
ISO 9001:2015 and AS9100 Rev D certified manufacturer & distributor of workholding systems & tooling components for the production environment. Products include quick change fixturing, workholding components, locating components, metric products, pins, handles, knobs, handwheels, lifting products such as center-pull & side-pull hoist rings, toggle clamps, power clamping systems, drill bushings, maintenance tools, chuck jaws, mounting systems & clamps.
Company Description by Jergens, Inc.
Since our founding Jergens, Inc. has grown to comprise 3 distinct business units: workholding solutions, lifting solutions and specialty fasteners. Building on its reputation of uncompromising quality standards, Jergens is committed to helping its customers achieve leaner, more profitable manufacturing, and continues to add products and engineered solutions for an integrated approach to ""manufacturing efficiency.""

Today, you'll find our tooling components, fasteners and hoist rings at work in just about every industry on every continent. And our innovative engineered solutions like the patented Ball Lock® mounting system have changed the way manufacturers worldwide think about productivity.

We manufacture over 80% of what we sell right here in our 130,000 sq. ft. Cleveland, OH facility, guaranteeing you high quality, competitive pricing and immediate availability (or fast turnaround times on special items). We are a big user of our own products and can set up lean cells to accommodate More... lot sizes from 1 to 10,000, thanks to our own tooling components and engineered products.

 So when it comes to lean manufacturing we practice what we preach here at Jergens...Manufacturing efficiency. Less",['Cylinders: Hydraulic'],"['Workholding Systems', 'Pins', 'Rings', 'Tooling', 'Clamps', 'Fixtures', 'Plungers', 'Vises', 'Balls', 'Bolts', 'Bushings', 'Chucks and Collets', 'Clamping Systems', 'Couplers and Couplings', 'Cylinders', 'Fasteners', 'Fluids', 'Handles, Pulls and Levers', 'Hoist Parts', 'Hoists', 'Holders', 'Hooks', 'Hose', 'Hydraulic Equipment', 'Inserts', 'Knobs', 'Levelers', 'Miscellaneous Fittings']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=10020565&search_position=22&product_family=156813,,,Manufacturer,"Distributor, Custom Manufacturer","['Darel Taylor, Engineering Mgr.', 'Bob Kucinic, National Sales Manager LSG & SFG Division / Key Accounts Manager', 'Jack Schron Jr, President', 'J.H. Schron, Sr., Chmn.']","['https://www.linkedin.com/company/jergens-inc.', 'https://www.twitter.com/JergensInc', 'https://www.jergensinc.com/blog', 'https://www.youtube.com/user/Jergensinc', 'https://www.facebook.com/JergensInc']",https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=10020565&bloc=NA&WTZO=copro+biz+det,$50 - 99.9 Mil,1942,100-199,https://www.thomasnet.com/branchloc.html?cid=10020565&cov=NA&goto=%2Fprofile%2F10020565%2Fjergens-inc.html&heading=21650809&searchpos=22&what=hydraulic+cylinders
10076166,Applied Power Solutions,Distributor,https://www.apscorp.com,"Addison, IL 60101",tel://844-834-8699,"Distributor of hydraulic and pneumatic products including cylinders. Repair, engineering, troubleshooting and preventative maintenance services are offered. Value added services such as custom barcoding, CAD capabilities, OEM assembly, plant surveys and third party logistics are also provided. Serves the metal processing, metal service center, paper mill and paper converting, canning, grinding, commercial laundry, marine, oil and gas and material handling industries. Vendor managed inventory (VMI) programs available. Kanban delivery.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Distributor of fluid power and industrial automation products. Clutch, brake, valve, cylinder, pneumatic, hydraulic and power transmission products available. Types of brakes include caliper disc, combination of clutch and brakes, centrifugal, electromagnetic, hydraulic, pneumatic, mechanical, tension, torque limiting, low inertia spring set and water cooled. Backstop, centrifugal, magnetic, electromagnetic, hydraulic, mechanical, overrunning, pneumatic, tension, power take-off, low inertia and torque limiting clutches are provided. Clutch and brake repair, on-site product solutions and preventative maintenance services also offered. Serves the metal processing, metal service center, paper mill and paper converting, canning, grinding, commercial laundry, marine, oil and gas and material handling industries. 24-hour emergency services and vendor managed inventory (VMI) programs available. Kanban delivery.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Pneumatic']","['Benders', 'Brakes', 'Hose', 'Actuators', 'Clutches', 'Gearheads and Gearboxes', 'Power Transmission Equipment', 'Controls and Controllers', 'Motor Controllers and Drives', 'Filters', 'Fluid Conditioning Equipment', 'Manifolds', 'Motors', 'Power Units', 'Separators', 'Valves', 'Accumulators', 'Airlocks', 'Barrels and Drums', 'Bearings', 'Bushings', 'Buttons', 'Clutch Parts', 'Connectors', 'Couplers and Couplings', 'Curtains']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10076166&search_position=23&product_family=151649,"['Boston Gear', 'Carlson-Powerflo', 'CSA', 'Desch', 'Eaton', 'Excelon', 'Fawick', 'Formsprag', 'Herion', 'IMI Norgren', 'Kamco', 'Kebco', 'Marland', 'Micro-Fog', 'NLS', 'Planox', 'Power Flo', 'Power Grip', 'PTO', 'SKD', 'Stieber', 'Triad', 'Ultra-VC', 'VC', 'Warner Electric', 'WPT']",,Distributor,Service Company,['Not Available'],,,Not Available,1996,Not Available,https://www.thomasnet.com/profile/10076166/applied-power-solutions.html?cid=10076166&cov=NA&heading=21650809&searchpos=23&what=hydraulic+cylinders
10099744,"Advanced Fluid Systems, Inc.",Custom Manufacturer,https://advancedfluidsystems.com/,"York, PA 17402",tel://866-500-1941,"ISO-9001:2015 certified manufacturer and distributor of hydraulic cylinders. Double acting metric hydraulic cylinders, double acting NFPA metric hydraulic cylinders, rod less cable style hydraulic cylinders & mill type hydraulic cylinders are available.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
ISO-9001:2015 certified manufacturer and distributor of standard & custom hydraulic power units, motion control systems, electronic controls, hydraulic & pneumatic components, integrated manifolds, lubrication systems, filtration equipment & fluid power products. Accumulators, cylinders, drivers & reducers, electromechanical actuators, rotary actuators, heat exchangers, aluminum extrusion products, heaters, hydraulic motors, pumps, sensors, valves, winches/hoists & accessories are available. Other products include amplifier cards, connectors/cables, radio remote controls & servo drives. Remanufactured piston pumps are also available. Services include repairing, hydraulic purifier rentals, field installation, start-up, troubleshooting & hydraulic fluid testing. Hydraulic pump/motor, cylinder, proportional/servo valve & accumulator repairing services are available. Installation services include hydraulic power unit & component installation, system to PLC wiring & integration & hose & tubing layout designing & prototyping.
Company Description by Advanced Fluid Systems, Inc.
Advanced Fluid Systems, a 9001:2015 Certified Company, is a leading fluid power distributor and systems manufacturer with three locations in the Mid-Atlantic region. Founded by an engineer, our sales and manufacturing departments are experienced electrical and mechanical engineers who provide service and support wherever our customers go. These qualities and some of the most respected product brands in the industry are the reason why our customers are so successful.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Pneumatic', 'Cylinders: Rodless']","['Power Units', 'Pumps', 'Controls and Controllers', 'Lubricators', 'Valves', 'Maintenance and Repair Services', 'Hydraulic Equipment', 'Engineering Services', 'Filters', 'Fluid Conditioning Equipment', 'Accumulators', 'Actuators', 'Adapters', 'Analytical Services', 'Benches', 'Brakes', 'Clamps', 'Clutches', 'Connectors', 'Curtains', 'Cylinder Components', 'Cylinders', 'Dividers', 'Electric Wire, Cable and Cable Assemblies', 'Exchangers', 'Flowmeters']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=10099744&search_position=24&product_family=162457,,,Custom Manufacturer,"Distributor, Manufacturer, Service Company, Turnkey Systems Integrator",['Not Available'],,https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=10099744&bloc=NA&WTZO=copro+biz+det,$10 - 24.9 Mil,1985,10-49,https://www.thomasnet.com/branchloc.html?cid=10099744&cov=NA&goto=%2Fprofile%2F10099744%2Fadvanced-fluid-systems-inc.html&heading=21650809&searchpos=24&what=hydraulic+cylinders
30716202,South Alliance,Custom Manufacturer,https://www.south-alliance.com/,"South El Monte, CA 91733",tel://626-575-3392,"Custom manufacturer of hydraulic type cylinders. Various types include single and double acting, tie rod, welded mounting, magnetic piston and inch/metric cylinders. Capabilities include machining, fabrication, welding, repair, engineering, designing, cutting, bending, forming, punching and shearing.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
AS9100D and ISO 9001:2015 registered custom manufacturer of precision machined components and assemblies. Serving the aerospace, defense, space, medical, high-tech, automotive and commercial industries. CNC Machining capabilities include prototype, custom and production services. Additional services include custom metal fabrication, welding, assembly, finishing and turnkey solutions.
Company Description by South Alliance
Since our modest beginnings in 1989, South Alliance has built a reputation for excellence and reliability. South Alliance specializes in production machining, general machining services, custom metal fabrication, and industrial repair services. With nearly 30 years in the industry, we have refined our processes and techniques in order to provide high quality products and services. From concept to production and from cylinder repacking to machine redesign, South Alliance can provide complete cost‐effective solutions. Our team of machinist, fabricators, technicians, and engineers, recognize how time-sensitive projects can be and we are committed to completing your project accurately and on-time. This applies to all aspects of our work from all machining services, custom metal fabrication, and repair services.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Aluminum', 'Cylinders: Custom', 'Cylinders: Hydraulic Telescopic', 'Cylinders: Hydraulic, Adjustable Stroke', 'Cylinders: Hydraulic, Position Sensing', 'Cylinders: Stainless Steel', 'Cylinders: Tie-Rod', 'Cylinders: Welded']","['Machining', 'Anchors', 'Assemblies', 'Assembly Services', 'Automotive Parts', 'Balancing Services', 'Bending Services', 'Broaching Services', 'Bushings', 'Chains', 'Cutting Services', 'Cylinders', 'Electrical Components', 'Ends', 'Engineering Services', 'Fabrication Services', 'Forming Services', 'Guards', 'Guides', 'Hardware']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30716202&search_position=25&product_family=151461,,,Custom Manufacturer,"Manufacturer, Service Company","['Enrique Hidalgo, G.M.']",,,$1 - 4.9 Mil,1988,10-49,https://www.thomasnet.com/profile/30716202/south-alliance.html?cid=30716202&cov=NA&heading=21650809&searchpos=25&what=hydraulic+cylinders
995951,Petersen Products Co.,PathCOVID-19 Response,http://www.petersenproducts.com/,"Fredonia, WI 53021",tel://888-807-9127,"Woman-owned custom manufacturer of inflatable lifting air & hydraulic cylinders including rubber cylinders. Used to lift, pull & align tubes, pipes & transformers. Capabilities include metal working, woven & non-woven pattern cutting, sewing single & multiple stitches with Kevlar®, nylon & polyester thread, RF seam welding of polyurethane & high pressure swaging. Inflatable lifting cylinders are available with limited 90 day warranty from date of shipment.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Manufacturer of pipe plugs, packers, tunnel seals, drain, pipe and sewer flushers and pipeline testing equipment. Pipe plugs available for most size, pressure, chemical, and temperature requirements. High pressure Hot Tap Insertion plugs allow blocking a pipeline without shutting down or depressurizing the system. Pipeline test equipment includes leak detector pressure testers, manhole vacuum testers and accessories, pipeline joint testers, hydrostatic test pumps, stringers and ventilators, smoke testers and deflection gauges. Bladders, duct balloons, lifting bags, grout bags, hot tapping equipment & accessories are also available. Capabilities for custom products include fabrication with metal, Kevlar, nylon, polyester, urethane and many other woven and non woven materials.
Company Description by Petersen Products Co.
Our Mission: Contribute to the total wellbeing of individuals and society by employing and empowering highly capable people of integrity who are motivated to create solutions of considerable value especially for wastewater, tunneling, plumbing, and pipeline customers. 

Our Vision: To be seen as a responsive, beneficial, creative, and trusted solution provider.

Our Quality: Petersen is committed to providing customers with product and service solutions that conform to the ISO 9001 Standard with continuous quality improvement and meet customer, legal, and regulatory requirements. Our ambition is to provide superior craftsmanship with unmatched responsiveness to achieve the highest level of customer benefit and satisfaction.","['Cylinders: Hydraulic', 'Cylinders: Air', 'Cylinders: Rubber']","['Plugs and Stoppers', 'Bladders', 'Oil and Gas Field Equipment', 'Bags', 'Seals', 'Sleeves', 'Treatment Equipment', 'Adapters', 'Alarms', 'Arbors', 'Attachments', 'Augers', 'Balloons', 'Balls', 'Bits', 'Blowers', 'Bombs', 'Cages', 'Calibrators', 'Caps', 'Carriers', 'Cleaning Compounds and Chemicals', 'Cleaning Equipment', 'Containment Systems', 'Controls and Controllers', 'Corrosion Resistant Products']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=995951&search_position=26&product_family=155190,['Petersen'],,Custom Manufacturer,Manufacturer,"['Tom Muldoon, President', 'Maureen Wetor, Sales']","['https://www.linkedin.com/company/petersen-products/', 'https://www.twitter.com/PetersenPlugs', 'https://www.youtube.com/user/petersenproducts', 'https://www.facebook.com/pipeplug']",,$5 - 9.9 Mil,1916,10-49,https://www.thomasnet.com/profile/00995951/petersen-products-co.html?cid=995951&cov=NA&heading=21650809&searchpos=26&what=hydraulic+cylinders
379292,"Kinequip, Inc.",Distributor,https://www.kinequip.com/,"Buffalo, NY 14228",tel://800-982-8894,"Distributor of industrial hydraulic cylinders. Offers NFPA-compliant tie-rod and welded cylinders. Available in various light, medium, heavy, severe, and mill duty models. Same-day, FOB, and drop shipping are provided depending on orders.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Distributor of electrical, fluid power, automation, vacuum, and compressed air systems, equipment, and components. Products include air compressors, pumps, valves, motors, fittings, filters, sensors, and gauges. Also manufactures specialty vehicle cameras, cables, voltage and current meters, circuit breakers, and switches. Capabilities include air compressor training, maintenance, inspection, consultation, installation, repair, rental, and audit services. Laser cutting, engraving, and marking and 3D laser scanning and printing services are also available. Same-day, FOB, and drop shipping are provided depending on orders.
Company Description by Kinequip, Inc.
Welcome to Kinequip.com. We carry a full line of pneumatic products that are engineered to fit applications in every sector of the market.

All our products are engineered to fulfill your unique requirements. We have been distributing pneumatic products since 1946. The products that we carry range from airmotors, blowers, valves, compressors, fittings and couplers, instrumentation, and many more. Please feel free to use the product browser on the left to browse through our products. 

We have products from SMC Pneumatics Inc., Kaeser, Rietschle, Circle Seal Controls, Hoke, Bauer, Gast, WIKA, Aromat and many more.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Eaton\x99', 'Cylinders: Heavy Duty, Mill Type', 'Cylinders: Mill Type, Hydraulic', 'Cylinders: NFPA Standard', 'Cylinders: Pneumatic', 'Cylinders: Rodless', 'Cylinders: Sampling']","['Compressors', 'Adapters', 'Bushings', 'Caps', 'Connectors', 'Couplers and Couplings', 'Crosses', 'Elbows', 'Fittings', 'Nipples', 'Plugs and Stoppers', 'Tees', 'Unions', 'Wyes', 'Automation Systems', 'Blowers', 'Cylinders', 'Dryers', 'Maintenance and Repair Services', 'Process Machinery']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=379292&search_position=27&product_family=151847,"['Destaco', 'Eaton', 'Flairline', 'Greenco', 'Starcyl']",,Distributor,"Manufacturer, Custom Manufacturer, Manufacturers' Rep, Service Company, Finishing Service Company, Turnkey Systems Integrator",['Not Available'],,https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=379292&bloc=NA&WTZO=copro+biz+det,Not Available,1946,10-49,https://www.thomasnet.com/branchloc.html?cid=379292&cov=NA&goto=%2Fprofile%2F00379292%2Fkinequip-inc.html&heading=21650809&searchpos=27&what=hydraulic+cylinders
10026277,Millerbernd Mfg. Co.,Custom Manufacturer,https://www.millerbernd.com/,"Winsted, MN 55395",tel://320-485-2111,"Custom manufacturer of cylinders made from aluminum, copper, stainless steel, carbon steel, iron, abrasion-resistant or steel plate, high-temperature alloy, perforated, sheet, precious and heat resistant metal materials. Features include flanging, high pressure, resistance to moisture, corrosion and rust. Serves the automotive, agricultural, automation, farming, construction, defense, energy, hydraulics, heavy equipment, military, mining, packaging, robotics, HVAC, power generation, transportation, oil and gas industries. Blanket orders are accepted. Emergency and rush services are provided. Meets ASME and ASTM standards. CE certified. RoHS compliant.","Company Description by Thomasnet
Manufacturer of standard and custom adapters, arms, transformer and screw-in bases, scroll braces, banner brackets, breakaway base couplings, finials, flag holders and decorative and lighting poles. Custom products such as welded and rolled cylinders, gear/pipe rings, floodlight and decorative traffic signal poles, base plates and carbon and self-weathering steel masts are also available. Meets AWS standards. FAA approved. Made in the USA.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Rolled & Welded', 'Cylinders: Abrasion Resistant', 'Cylinders: Aluminum', 'Cylinders: Custom', 'Cylinders: Flanged', 'Cylinders: Forged', 'Cylinders: High Pressure', 'Cylinders: Iron']","['Steel', 'Rings', 'Cylinders', 'Welding Services', 'Adapters', 'Arms', 'Bases', 'Boring Services', 'Braces', 'Brackets', 'Couplers and Couplings', 'Drilling Services', 'Finials', 'Holders', 'Job Shop Services', 'Machining', 'Manufacturing Services', 'Masts', 'Milling Services', 'Park Equipment']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10026277&search_position=28&product_family=160606,,,Custom Manufacturer,Manufacturer,['Not Available'],,,$50 - 99.9 Mil,1933,200-499,https://www.thomasnet.com/profile/10026277/millerbernd-mfg-co.html?cid=10026277&cov=NA&heading=21650809&searchpos=28&what=hydraulic+cylinders
72276,"HYSECO, Inc.",Custom Manufacturer,https://www.hyseco-hsc.com/index.html,"Houston, TX 77048",tel://877-834-5209,"Distributor and custom manufacturer of hydraulic tie-rod, mill grade, air, single and double acting telescopic, multi-stage and welded cylinders. 316 or 304 stainless steel, aluminum, bronze, carbon steel, brass and ductile iron materials used. Available in 1,500 to 3,000 psi pressure and in various configurations. Features vary depending upon model, including automatic air bleeder valves, bearings, set screws, heavy duty retainer rings, plunger stops, threaded head nuts and dual lip wipers. Multiple mounting and rod end options including ridged, trunnion, clevis, cross tubes, rod eye, spherical and threaded rod ends offered. Suitable for refuse truck, solid waste packer, stationery, mobile trash compactor, transfer and push-out trailer applications. Serves the oilfield, construction, mining, petrochemical and marine industries.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Distributor of hydraulic components including cylinders, hoses, gages, fittings, heat exchangers, reservoirs, valves and filters. Surplus merchandise products such as gear housings, shafts, springs, bearing spacers, pumps, thrust washers, motors, bearing carriers and shaft end covers provided. Capabilities include CNC machining, fabrication, milling, drilling, turning, counterboring, knurling, honing, forming and welding. Hydraulic pump and motor repair, design, prototyping, troubleshooting, preventative maintenance, oil field, inspection and plating secondary services are also offered. Serves the agricultural, architectural, petrochemical, marine, oilfield, military, truck and transportation industries.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Aluminum', 'Cylinders: Crane', 'Cylinders: Custom', 'Cylinders: Hydraulic Telescopic', 'Cylinders: Marine', 'Cylinders: Mill Type, Hydraulic', 'Cylinders: Multi-Stage']","['Machining', 'Fabrication Services', 'Power Units', 'Cylinders', 'Pumps', 'Maintenance and Repair Services', 'Air Filtration Equipment & Supplies', 'Automotive Parts', 'Bolts', 'Boring Services', 'Broaching Services', 'Carriers', 'Clamps', 'Controls and Controllers', 'Coolers', 'Couplers and Couplings', 'Covers', 'COVID-19 Response', 'Cutting Services', 'Drilling Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=72276&search_position=29&product_family=151461,"['Custom Hoists', 'Power Team', 'Yates']",,Custom Manufacturer,"Distributor, Manufacturer, Service Company",['Not Available'],,,$5 - 9.9 Mil,1972,10-49,https://www.thomasnet.com/profile/00072276/hyseco-inc.html?cid=72276&cov=NA&heading=21650809&searchpos=29&what=hydraulic+cylinders
449126,"Amalga Composites, Inc.",Custom Manufacturer,http://www.amalgacomposites.com,"Milwaukee, WI 53214",tel://877-786-9629,"Manufacturer of engineered filament-wound composite products. Products include pneumatic & hydraulic cylinder tubing, fiberglass & carbon fiber tubing, rollers, cores, driveshafts, food grade tubing, compression molding & electrical components. Full service machine shop is available. Diameters are up to 42 inch & lengths up to 30 feet.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Specializing in filament wound composite structures including tubing, cores, rollers, shafts, and pressure vessels. Types of tubing include pneumatic and hydraulic cylinder, fiberglass epoxy, reservoir quality translucent pressure, and electrical tubing. Circular, rectangular, hexagonal or elliptical cross section styles available. Compression and resin transfer molding services offered. Machining capabilities include beveling, drilling, milling, turning, and cutting. Also provides grinding services. Prototype and high volume production. Serves automotive, aeronautics, medical, military, ocean research, and oil industries.
Company Description by Amalga Composites, Inc.
Amalga Composites, Inc. is a leader in the design and manufacturing of engineered filament-wound products, resin transfer and compression molded products and machining of composite components since 1966. Doctoral-level engineering provides the design expertise to meet the toughest requirements and also to offer immediate technical customer support from prototype through production. ACI can manufacture diameters up to 42 inch and lengths up to 30 feet. ACI has a full service machine shop.

Our products include Black Amalgon cylinder tubing, custom engineered products, military composite products, fiberglass epoxy tubing, reservoir quality tubing, rollers, cores, resin transfer molded products and compression molded products.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air-Draulic', 'Cylinders: Aluminum', 'Cylinders: Gas', 'Cylinders: Glass', 'Cylinders: Pressure', 'Cylinders: Stainless Steel']","['Tubes', 'Fiberglass Reinforced Plastic (FRP)', 'Composites', 'Molding Services', 'Accumulators', 'Actuators', 'Aircraft Parts', 'Antennas', 'Arresters', 'Automotive Parts', 'Balls', 'Beveling Services', 'Booms', 'Bushings', 'Containers', 'Conveyors', 'Cores', 'COVID-19 Response', 'Cutting Services', 'Cylinders']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=449126&search_position=30&product_family=152336,"['Black Amalgon', 'Food Grade Amalgon']",,Custom Manufacturer,"Manufacturer, Finishing Service Company",['Not Available'],"['https://www.linkedin.com/company/440231?trk=tyah', 'https://www.twitter.com/amalgacomposite', 'https://www.facebook.com/243162802395801']",,$5 - 9.9 Mil,1966,50-99,https://www.thomasnet.com/profile/00449126/amalga-composites-inc.html?cid=449126&cov=NA&heading=21650809&searchpos=30&what=hydraulic+cylinders
1166338,M & M Hydraulic Co.,Service Company,https://www.mmhydraulic.com,"Roseville, MN 55113",tel://877-723-9117,"Custom manufacturer of hydraulic cylinders. Capable of honing hydraulic cylinders up to 21 in. bore and 20 ft. stroke. Repair services for hydraulic cylinders are available. Also performs individual machining jobs and prototyping and as well as large welding and fabrication for a variety of hydraulic applications. Field services to assist in troubleshooting hydraulic systems are offered.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Custom manufacturer of hydraulic cylinders, hose, tubing, hydraulic power units and hydraulic equipment. Capable of honing hydraulic cylinders up to 21 in. bore and 20 ft. stroke. Hydraulic cylinders, jack, pump, motor and valve repair services are available. Also performs individual machining jobs and prototyping and as well as large welding and fabrication for a variety of hydraulic applications. Field services to assist in troubleshooting hydraulic systems offered. Additional services such as fabricating, inspection, large welding, maintenance department consulting, testing, training and troubleshooting provided. Serves the aerospace, construction, electrical, military, medical, textile and plumbing industries.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air Tandem', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Air, Heavy Duty Mill Type', 'Cylinders: Air-Draulic', 'Cylinders: Aluminum', 'Cylinders: Custom', 'Cylinders: Heavy Duty, Mill Type']","['Maintenance and Repair Services', 'Testing Services', 'Cylinders', 'Fabrication Services', 'Hose', 'Hydraulic Equipment', 'Job Shop Services', 'Machining', 'Power Units', 'Prototyping Services', 'Tubes', 'Welding Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1166338&search_position=31&product_family=161669,,,Service Company,"Distributor, Manufacturer, Custom Manufacturer, Finishing Service Company","['Mac Minogue, Service Manager', 'Scott Ullom, Sales Manager']",,,Under $1 Mil,1975,1-9,https://www.thomasnet.com/profile/01166338/m-m-hydraulic-co.html?cid=1166338&cov=NA&heading=21650809&searchpos=31&what=hydraulic+cylinders
918285,Harris,Manufacturer,https://harrisequip.com/,"Cordele, GA 31015",tel://877-633-6088,"Manufacturer of puplers, scrap cutting and chopping machinery including shears. Intended to process auto scrap, still mill scrap, pipes and plates and heavy metal. Heavy duty cylinders suitable for scrap yards.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Manufacturer of material reduction equipment including shears, balers, shredders, baler/loggers, loggers and crushers. Line of products include two ram balers, horizontal open end and closed door balers, vertical balers, pre-compaction transfer station compactors for waste, balers and a full line of scrap processing equipment. Products are for use in materials recovery facilities, for waste paper recycling, scrap paper handling for printers, converters and other scrap generators; ferrous and non-ferrous scrap metal and municipal solid waste processing plants. Inventory of used equipment & parts. Engineering, design, machining & fabrication services available as well as retrofits. Processes available for paper stock, secondary fibers, solid waste, aluminum UBC, aluminum siding/sheet, steel, non-ferrous metals, PET, HDPE, corrugated, PET, ONP, polystyrene, automobiles, & copper wire.
Company Description by Harris
In Business for over 130 years, Harris has maintained its position as the industry leader by paying attention to its customer's needs. Harris is a world class leader in the manufacturing of ferrous processing equipment: shears balers and shredders. We offer the TransPak solid waste system for MRF's, transfer stations, and other disposal facilities. Our vertical, horizontal and 2-ram balers process recovered papers, paperboard, plastics, solid waste and light ferrous and non ferrous metals. Harris supplies the right equipment for your application.

Through a careful mix of innovation seasoned by experience, Harris' engineering group continues to provide our customers with cutting edge technology to meet their processing requirements with safe, cost effective equipment.

Manufactured at one of our two state of the art facilities, the equipment we supply our customers are supported by a well-trained world wide distribution organization, reinforced by a large staff of factory technicians.

Large More... parts inventories at both distributor sites and the manufacturing plants assure our customers of prompt availability of replacement parts when needed.

 Harris' line of products includes, HRB, Gorilla, Grizzly, Badger, and Wolverine two ram balers, Harris horizontal open end and closed door balers, Vertical balers, TRANSPAK PreLoad transfer station compactors for waste, HP baler, and our full line of scrap processing equipment including BSH, ABS, GS shears, TG and TGS balers, HS series metal shredders and the new Harris PBL; portable logger baler.

 Industries where our products are used include but are not limited to MRF's, waste paper recycling; scrap paper handling for printers, converters, and other scrap generators; scrap metal both ferrous and on ferrous; and municipal solid waste processing. Less",['Cylinders: Hydraulic'],"['Recycling Machinery', 'Balers', 'Shredders', 'Compactors', 'Handling Equipment', 'Shears', 'Briquetters', 'Choppers', 'Compressors', 'Consulting Services', 'Crushers', 'Cutters and Cutting Machinery', 'Cylinders', 'Hydraulic Equipment', 'Logging Equipment', 'Machinery', 'Management Systems', 'Presses', 'Process Machinery', 'Rams', 'Transfers']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=918285&search_position=32&product_family=156939,"['ABS', 'Badger', 'BSH', 'Ecotecnica', 'Gorilla', 'GRIZZLY', 'GS', 'Harris', 'HRB', 'TG', 'TGS', 'TransPak', 'Wolverine']",,Manufacturer,Remanufacturer,"['Greg King, President', 'Jeff Ham, Director of Sales', 'Scott Holder, Director of Western Sales', 'Forrest Wildes, Director of Special Projects', 'Blake Brown, Regional Sales Manager', 'View All']",['http://www.harrisequip.com/company/blog/'],https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=918285&bloc=NA&WTZO=copro+biz+det,Not Available,Not Available,Not Available,https://www.thomasnet.com/branchloc.html?cid=918285&cov=NA&goto=%2Fprofile%2F00918285%2Fharris.html&heading=21650809&searchpos=32&what=hydraulic+cylinders
