company_id,company_name,company_type,company_url,location,telephone,product_description,about_company,product_types,all_product_services,link_prod_services,brands,link_all_brands,primary_company_type,additional_activities,key_personnel,social_media,other_locations,annual_revenue,year_founded,num_employees,url,keyword
1220632,Assembly Automation Industries,Manufacturer,https://www.assemblyauto.com/,"Duarte, CA 91010",,"Manufacturers of automatic screw feeding & driving systems for electronics, automotive parts, plastics, woodworking & sheet metal assembly. Stand-alone screw driving stations, tooling packages for robotics.","Company Description by Thomasnet
Manufacturers of automatic screw feeding & driving systems for electronics, automotive parts, plastics, woodworking & sheet metal assembly. Stand-alone screw driving stations, tooling packages for robotics. Machines available with CE certification.","['Screwdrivers', 'Robotic Screwdrivers', 'Screwdrivers: Automatic', 'Screwdrivers: Electric', 'Screwdrivers: Miniature', 'Screwdrivers: Pneumatic', 'Screwdrivers: Pneumatic, Ergonomic', 'Screwdrivers: Powerslide', 'Screwdrivers: Self-Feed', 'Screwdrivers: Torque Controlling']","['Arms', 'Assembly Machinery', 'Automation Systems', 'Drivers', 'Fastening Systems', 'Feeders and Feed Systems', 'Screwdrivers', 'Spindles', 'Tools']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=1220632&search_position=232&product_family=157378,,,Manufacturer,Distributor,['Not Available'],,,$5 - 9.9 Mil,1978,10-49,https://www.thomasnet.com/profile/01220632/assembly-automation-industries.html?cid=1220632&cov=NA&heading=72206501&searchpos=232&what=screwdrivers,screwdrivers
20100655,Nail Gun Depot,Distributor,https://www.nailgundepot.com/,"Cincinnati, OH 45240",tel://888-720-7892,"Distributor of electric screwdrivers & guns suitable for driving 1/4 in. to 3 in. screws in woodworking applications. Specifications of electric screwdrivers include 6.875 in. to 9.25 in. H, 10.5 in. to 40 in. L & 2.75 in. to 4 in. W. Other specifications include 2500 rpm to 4000 rpm speed, 120 V power, up to 50 screws fastener capacity & 4.9 lbs. to 8.7 lbs. weight. Features include carrying case, collated screw feed system, reverse switches, ergonomic design & adjustable drive depths. Other applications include underlayment, cement board, fencing, decking, drywall, floor sheathing & subflooring.","Company Description by Thomasnet
Full line distributor of  tools & fasteners. Feature products from top manufacturers including a variety of air powered & cordless framing nailers, finish & brad nailers, flooring nailers, construction staplers, upholstery staplers, carton closing staplers, nails, staples & other collated fastening systems.
Company Description by Nail Gun Depot
The Nail Gun Depot was founded in order to offer our products and services to potential customers worldwide. Our vision is to become the worlds leading company in servicing the trades and industry. We offer a large selection of nailers, staplers, fasteners, and screw fastening systems. We distribute most major brands, including Paslode, Senco, Bostitch, and Duo-fast. Our product line also includes specialty products from Joseph Kihlberg, Bea, Spotnail, and Haubold. Employees of the Nail Gun Depot are committed to providing the highest level of customer service possible.","['Screwdrivers', 'Guns: Screw', 'Screwdrivers: Cordless', 'Screwdrivers: Electric']","['Adapters', 'Bits', 'Cells', 'Chargers', 'Compressors', 'Drivers', 'Fasteners', 'Feeders and Feed Systems', 'Floors', 'Framing Supplies', 'Generators', 'Hose', 'Jacks', 'Jumpers', 'Kits', 'Lubricants', 'Nailers', 'Nails and Brads', 'Oils', 'Pallets', 'Pins', 'Pliers', 'Rings', 'Roofing Equipment', 'Safety Equipment', 'Screwdrivers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=20100655&search_position=233&product_family=161425,"['ALM', 'BEA', 'Bostich', 'Bostitch', 'Cadex', 'DeWalt', 'Duo-Fast', 'DuraSpin', 'Emglo', 'Flexeel', 'Grex', 'Grip-Rite', 'Hitachi', 'ISM', 'J-Air', 'Omer', 'Paslode', 'Porta-Nailer', 'Porta-Nails', 'Quik Drive', 'Quincy', 'Senco', 'Spotnails', 'Stinger', 'Superior', 'Sure-Fit', 'Swan Secure']",,Distributor,,"['Phil Burkhart, Sales Mgr.']","['http://www.nailgundepot.com/blog.asp', 'https://www.facebook.com/124381714386']",,Under $1 Mil,2015,1-9,https://www.thomasnet.com/profile/20100655/nail-gun-depot.html?cid=20100655&cov=NA&heading=72206501&searchpos=233&what=screwdrivers,screwdrivers
895855,"Kamin & Associates, Inc.",Distributor,https://kaminassociates.espwebsite.com/,"Atlanta, GA 30338",tel://844-295-2646,"Supplier of Phillips head, Torx® six point, and flat head screwdrivers. Imprinting capabilities include 1-1/8 in. x 3/16 in. laser engraving. Available in various colors and with split ring keychain.","Company Description by Thomasnet
Supplier of promotional items and advertising specialties. Various types include apparel, bags and cases, pens and writing instruments, travel and leisure products, desk and office supplies, electronic products, and drinkware. Imprinting capabilities include silk-screening, color transfer, embroidery, pad printing, laser engraving, and 4-color process printing on white or clear labels. Offers optional multi-color imprinting.
Company Description by Kamin & Associates, Inc.
Since 1981, we have been offering our clients, both small and large, impactful, innovative, strategic solutions, from imprinted promotional, ongoing programs and company stores. No matter what your budget or time frame, don't settle for just any old thing off the shelf.","['Screwdrivers', 'Screwdrivers: Phillips', 'Screwdrivers: Torx®']","['Acrylic Products', 'Adapters', 'Adhesives', 'Advertising Specialties, Novelties, and Promotional Products', 'Alarms', 'Albums', 'Appliques', 'Aprons', 'Awards', 'Backpacks', 'Badges', 'Bags', 'Balloons', 'Balls', 'Balms', 'Bandanas', 'Bands', 'Banks', 'Banners', 'Barbecue Equipment', 'Barware', 'Baskets', 'Batteries', 'Bells', 'Belts', 'Bibs']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=895855&search_position=234&product_family=160151,,,Distributor,Service Company,['Not Available'],"['https://www.linkedin.com/company/kamin-&-associates-inc-?trk=company_logo', 'https://www.twitter.com/kaminassociates', 'https://www.facebook.com/KaminAssociates/']",,$1 - 4.9 Mil,1981,1-9,https://www.thomasnet.com/profile/00895855/kamin-associates-inc.html?cid=895855&cov=NA&heading=72206501&searchpos=234&what=screwdrivers,screwdrivers
609479,Maxwell Products Corp.,Distributor,https://www.maxprod.com/,"North Wales, PA 19454",tel://877-699-2224,"Stocking distributor of electric power tools including screwdrivers. Specifications of screwdrivers include 142 in.lbs. to 549 in.lbs. torque, 400 W to 550 W rated input power & speed up to 2,100/minute. Features include adjustable screw, claw clutch, die cast aluminum gear housing, winding protection grid & auto-stop carbon brushes. Screwdrivers are available with NiCd (Nickel Cadmium) & Li-Ion (Lithium Ion) batteries.","Company Description by Thomasnet
Stocking distributor of industrial equipment & supplies. Products include abrasives, adhesives, air tools, backup pads, cushions, bumpers, clamps, coolants, cutting tools, dust collectors, fume exhausters, electric power tools, masks, respirators, eye & face protectors, racks, shelving, benches, stools, tap holders & collets. Screws, nuts, bolts, pins, assembly tools, sockets, drivers & adapters are also available. JIT delivery.","['Screwdrivers', 'Screwdrivers: Electric']","['Abrasive Compounds / Media', 'Adapters', 'Adhesives', 'Alumina (Aluminum Oxide)', 'Applicators', 'Belts', 'Benches', 'Bins', 'Bobs', 'Bolts', 'Booths', 'Brushes', 'Buffers', 'Bumpers', 'Cabinets', 'Chucks and Collets', 'Clamps', 'Collectors', 'Coolants', 'Countersinks', 'COVID-19 Response', 'Cushions', 'Cutters and Cutting Machinery', 'Diamonds', 'Discs', 'Dispensers', 'Drills', 'Drivers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=609479&search_position=235&product_family=152428,"['Allison', 'American Clamp', 'Bessey', 'Bostich', 'Carborundum', 'Cherry', 'DeWalt', 'Durand', 'Fastcut', 'Fein Power Tools']",https://www.thomasnet.com/brands-carried.html?cov=NA&heading=72206501&what=screwdrivers&cid=609479&search_position=235,Distributor,Custom Manufacturer,['Not Available'],,,$1 - 4.9 Mil,1963,10-49,https://www.thomasnet.com/profile/00609479/maxwell-products-corp.html?cid=609479&cov=NA&heading=72206501&searchpos=235&what=screwdrivers,screwdrivers
141217,Waitz Corp.,Manufacturer,https://www.waitzcorp.com/,"Allentown, PA 18109-1913",tel://610-437-5409,"Distributor of screwdrivers. Pocket, reversible and fixed blade, mini, multi-function, removable bit, cordless, angled and standard barrel screwdrivers are available. offered in different sizes, shapes and colors for various themes.","Company Description by Thomasnet
Manufacturer and distributor of promotional products. Medals, ribbons, trophies, desk sets, and plaques are offered in exotic wood, acrylics, marble and onyx materials. Brass, aluminum, stainless steel, acrylic, polycarbonate and phenolic nameplates are available. Apparel, badges, lanyards, bags, calendars, caps and hats, clocks, desk and golf items, gifts, key tags, mugs and drinkware, pens, balls, tools, hardware, toiletries and watches are offered. Air fresheners, shades, stickers, candy and snacks, cables, cords, hubs, mouse pads, binders, calculators, clipboards, folders, frames, magnets, scissors, staplers, containers, compasses, cushions, gauges, lighters, meters, cameras, hand sanitizers and measuring devices are available. Capabilities include laser engraving, screen and pad printing and etching.
Company Description by Waitz Corp.
At Waitz Corporation we have an extensive range of awards and business gifts and can custom design an award or gift to your specifications. As a manufacturer, we can meet almost any production schedule.

As an outgrowth of our computerized engraving, screen printing and etching, we have produced thousands of custom identification nameplates for many manufacturers.","['Screwdrivers', 'Screwdrivers: Cordless', 'Screwdrivers: Miniature', 'Screwdrivers: Phillips']","['Adapters', 'Adjusters', 'Advertising Specialties, Novelties, and Promotional Products', 'Air Fresheners', 'Analyzers', 'Aprons', 'Attachments', 'Automotive Parts', 'Awards', 'Backgammon', 'Backpacks', 'Badges', 'Bags', 'Balloons', 'Balls', 'Balms', 'Bands', 'Banners', 'Barrels and Drums', 'Barware', 'Bases', 'Basins', 'Baskets', 'Beaters', 'Beds', 'Belts']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=141217&search_position=236&product_family=161425,,,Manufacturer,"Distributor, Service Company","['Nicholas Len, Pres.', 'Glenn Wampole, V.P., Treasury']",['https://www.facebook.com/WaitzCorporation'],,$1 - 4.9 Mil,1952,10-49,https://www.thomasnet.com/profile/00141217/waitz-corp.html?cid=141217&cov=NA&heading=72206501&searchpos=236&what=screwdrivers,screwdrivers
10085908,Oxo International,Manufacturer,https://www.oxo.com/,"Chambersburg, PA 17201",tel://800-545-4411,,"Company Description by Thomasnet
Manufacturer of tools, utensils, and other related products for kitchens. Available products include cooking utensils, food containers, kitchen knives, and cookware and bakeware. Bathroom and office cleaning and organizing products also available.","['Screwdrivers', 'Screwdrivers: Phillips']","['Bakeware', 'Barbecue Equipment', 'Barware', 'Bowls', 'Brooms', 'Brushes', 'Cleaning Compounds and Chemicals', 'Coffee Makers', 'Containers', 'Cookware', 'Corers', 'Corkscrews', 'Cups', 'Cutters and Cutting Machinery', 'Dusters', 'Forks', 'Gadgets', 'Graters', 'Hammers', 'Holders', 'Kettles', 'Kitchen Equipment', 'Knives', 'Ladles', 'Nutcrackers', 'Openers', 'Organizers', 'Pans']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=10085908&search_position=237&product_family=160202,,,Manufacturer,,['Not Available'],,,$10 - 24.9 Mil,1990,50-99,https://www.thomasnet.com/profile/10085908/oxo-international.html?cid=10085908&cov=NA&heading=72206501&searchpos=237&what=screwdrivers,screwdrivers
8665,"Automotive Fasteners, Inc.",Distributor,http://www.automotivefasteners.com/,"Greensboro, NC 27406",tel://800-632-0340,"Distributor of magnetic screwdrivers. Available in 7 in. length with rugged and hexagon steel shank construction. Various other products available include nails, nuts, manifolds, lugs, mounts, paints, pliers, protectors, clamps and pins. Vendor managed inventory (VMI) programs available. JIT delivery.","Company Description by Thomasnet
Distributor of threaded and non-threaded fasteners, hose and fittings, valves, wire products and accessories, hand tools, storage bins, industrial supplies, gauges, and hardware. Various materials worked with include aluminum, brass, bronze, plastic, and steel. Also offers vendor management inventory program, tool leasing, kitting, and vending machine leasing services. Markets served include industrial, construction, automotive, marine, food processing, medical device, and electronics. Same day shipping and JIT delivery services are provided.
Company Description by Automotive Fasteners, Inc.
We at AF pride ourselves on creating partnerships with customers. Partnerships that are based on the long-standing tenants of integrity, honesty and dependability. We offer more than products to our customers. We design systems, provide answers and use technology and experience to create quality cost-saving, business-building solutions to help our customers grow and succeed.

For nearly half a century, we at AF have set the standard for unbeatable inventory and excellent service. From humble beginnings in a two-car garage to our present-day network of eight locations throughout the Southeast. We've never lost sight of our commitment to provide customers with deep and varied inventory, unsurpassed service and competitive pricing.

If you need a supplier with a time-tested formula for success and longevity, unbeatable inventory selection, quality products and experienced staff with an eye on the future, you need AF.","['Screwdrivers', 'Screwdrivers: Phillips', 'Screwdrivers: Torx®']","['Abrasive Compounds / Media', 'Activators', 'Adapters', 'Adhesives', 'Anchors', 'Anti-Seize', 'Applicators', 'Assemblies', 'Battery Components', 'Benders', 'Binders', 'Bins', 'Bits', 'Blades', 'Bolts', 'Boosters', 'Boxes', 'Bulbs', 'Buttons', 'Cabinets', 'Caps', 'Carbon', 'Chains', 'Chucks and Collets', 'Clamps', 'Cleaning Compounds and Chemicals']",https://www.thomasnet.com/products-services.html?cov=NA&what=screwdrivers&heading=72206501&cid=8665&search_position=238&product_family=152428,"['Balldriver', 'Brute', 'Cherry', 'Detroit', 'Drill-Tree', 'E-Z Lok', 'Flexloc', 'Heli-Coil', 'Keenserts', 'Krome King', 'Lake Erie', 'Loctite', 'Permatex', 'Scotchlok', 'Silaprene', 'Spiralock', 'Stafast', 'Superbonder', 'Synflex', 'Taptite', 'Unbrako', 'Wej-it', 'Well Nut']",,Distributor,"Manufacturer, Custom Manufacturer, Service Company, Finishing Service Company",['Not Available'],,https://www.thomasnet.com/branches.html?what=screwdrivers&heading=72206501&cov=NA&cid=8665&bloc=NA&WTZO=copro+biz+det,Not Available,1961,Not Available,https://www.thomasnet.com/branchloc.html?cid=8665&cov=NA&goto=%2Fprofile%2F00008665%2Fautomotive-fasteners-inc.html&heading=72206501&searchpos=238&what=screwdrivers,screwdrivers
30804390,Omega Technologies,Manufacturer,https://omegatec.com/,"Westlake Village, CA 91362",tel://800-888-4005,,"Company Description by Thomasnet
Manufacturer and distributor of aviation and industrial tools. Products include fasteners, universal joints, universal adaptors, wrenches, blind bolt tooling, countersink cutters and cutting, collar removal, installation and power tools, microstop cages, MRO screwdriver bits and nut plate jigs.","['Screwdrivers', 'Screwdrivers: Slip-Clutch']","['Adapters', 'Bits', 'Clamps', 'Drills', 'Grinders', 'Holders', 'Joints', 'Microstop Equipment', 'Pliers', 'Ratchets', 'Reamers', 'Screwdrivers', 'Setters', 'Sockets', 'Stands', 'Stops', 'Testers', 'Tooling', 'Tools', 'Torque Wrenches', 'Wrenches']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=30804390&search_position=240&product_family=161425,,,Manufacturer,Distributor,['Not Available'],,,Not Available,1983,Not Available,https://www.thomasnet.com/profile/30804390/omega-technologies.html?cid=30804390&cov=NA&heading=72206501&searchpos=240&what=screwdrivers,screwdrivers
10107248,"Pacific Pneumatic Tools, Inc.",Manufacturer,https://pacificpneumatic.com/,"San Carlos, CA 94070",tel://877-992-5524,"Manufacturer of pneumatic screwdrivers. Specifications include 800 to 10000 rpm, internal & external adjustable clutch type, torques range from 0.5 in. lbs. to 145 in. lbs., from 6 1/2 in. to 11 1/4 in. length & 0.80 lbs. to 3.10 lbs. weight. Air inlet NPT is 1/4 in. on all models. Other features include reversible, rear exhaust, adjustable clutch, multiple clutch springs, needle bearing idler gears & suspension bail for use with tool balancers. Auto-start & auto-shut-off screwdrivers also available.","Company Description by Thomasnet
Manufacturer of complete line of industrial pneumatic tools & accessories. Products include wrenches, grinders, sanders, air scribers, cutters & crimpers, hacksaws, needle scalers, pistol grip drills & rivet hammers. Ratchet wrenches feature rear exhaust, variable speed lever throttle & forward-reverse knob. Wrenches available with many types of ratchets including stubby ratchets, heavy duty & double pawl mini ratchets. Pneumatic die grinders used for deburring, polishing, grinding & sanding which can be used with mounted stones or carbide burrs depending upon applications. Orbital sander can be used for wet or dry sanding on fiberglass, paint, sheet metal or wood. Cutters & crimpers are available in variety of sizes & with cutting & crimping heads. Deck & paint scrapers used to remove materials from paint plants, tile stripping from concrete slabs, remove non-skid material from ship decks & ice chipping. Air inlet NPT is 1/4 in. on all models.","['Screwdrivers', 'Screwdrivers: Pneumatic']","['Attachments', 'Bits', 'Blades', 'Buffers', 'Chisels', ""Contractors' Equipment"", 'Crimpers', 'Cutters and Cutting Machinery', 'Deburring Equipment', 'Drills', 'Drivers', 'Engraving Equipment', 'Files', 'Grinders', 'Hammers', 'Hand / Tooling Punches', 'Heads', 'Lubricators', 'Nibblers', 'Polishers', 'Presses', 'Ratchets', 'Regulators', 'Riveters', 'Sanders', 'Saws', 'Scalers', 'Scrapers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=10107248&search_position=241&product_family=162090,,,Manufacturer,,['Not Available'],,,Under $1 Mil,2002,1-9,https://www.thomasnet.com/profile/10107248/pacific-pneumatic-tools-inc.html?cid=10107248&cov=NA&heading=72206501&searchpos=241&what=screwdrivers,screwdrivers
1277046,Haines Enterprises,Distributor,http://www.hainesenterprises.com,"Islandia, NY 11749",tel://800-634-2958,"Distributor of screwdrivers. Features include round-shank, color coded handle ends and black-oxide shafts. Electronic, marine and automotive aftermarket industries served. Stock items available. Thirty day warranty. On-time delivery.","Company Description by Thomasnet
Manufacturer and distributor of electrical and electronic components, assemblies and parts. Various products include sensors, alarms, adapters, cables, terminals, extenders, clamps, ties, connectors, grilles and hardware. Crimpers, fuses, distribution blocks, fuse holders, speakers, interfaces, modulators, LCD monitors and solders are also available. Electronic, marine and automotive aftermarket industries served. Stock items available. Thirty day warranty. On-time delivery.
Company Description by Haines Enterprises
Haines Enterprises Inc is a specialty distributor of products for the electronic, marine and automotive industries.

Haines Enterprises manufactures and distributes the largest selection of cable ties, wire ties, heat shrink tubing, wire connectors, cable tie mounts, HVAC supply products, and related wiring accessories throughout the world. 

Since 1970, Haines has delivered excellence by consistently providing our customers with extraordinary levels of quality, competitive pricing, service and timely deliveries. We believe providing personalized and professional customer service is essential. Additionally, by manufacturing our own products and partnering with qualified suppliers, we guarantee that our products and services will meet or exceed each of our customer's specific needs.

We pride ourselves on the word of mouth promotion that we receive; we have a large repeat customer base that knows they receive prompt, efficient service from Haines. We only use the highest quality products and More... provide you with the back up and support service that you deserve. Less",['Screwdrivers'],"['Actuators', 'Adapters', 'Adhesives', 'Alarms', 'Amplifiers', 'Antennas', 'Arbors', 'Audio Visual (AV) Equipment', 'Awls', 'Baffles', 'Bands', 'Barriers', 'Batteries', 'Battery Components', 'Bits', 'Blades', 'Blocks', 'Boxes', 'Brackets', 'Breakers', 'Brushes', 'Bulbs', 'Busbars', 'Cameras', 'Capacitors', 'Caps', 'Carpets and Rugs', 'Carriers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=1277046&search_position=242&product_family=152449,"['3M', 'Backstopper', 'Bosch', 'Bussmann', 'Cool Start', 'Crimestopper', 'Efx', 'Hexad', 'Kinetik', 'Lisle', 'Omega', 'PanaVise', 'Scosche', 'SecurityPlus', 'SecurView', 'Super 77', 'TEXACRO']",,Distributor,"Manufacturer, Custom Manufacturer",['Not Available'],,,$1 - 4.9 Mil,1971,10-49,https://www.thomasnet.com/profile/01277046/haines-enterprises.html?cid=1277046&cov=NA&heading=72206501&searchpos=242&what=screwdrivers,screwdrivers
30114335,"Ames Taping Tools, Inc.",Manufacturer,https://amestools.com/,"Duluth, GA 30096",tel://800-241-2771,Manufacturer & distributor of screwdrivers.,"Company Description by Thomasnet
Manufacturer & distributor of drywall equipment & supplies. Rental equipment available. Equipment & supplies include automatic tapers, corner rollers, finishers & applicators, loading pumps, finishing boxes, knives, mud pans, stilts, benches, levels, lifts, lubricants, nail spotters, abrasives, sanding equipment, discs & heads, mesh & measuring tapes, spray guns & hoppers, routers, mud mixers, cutters, saws, dispensers, T-squares, hammers, fasteners, screwdrivers, bags, belts, carts, joint sealing compounds, kerosene & propane heaters, nozzles, carpenters pencils, pliers, primers, scaffolds, scrapers, polysheeting, staplers, blade dispensers, strippers, trowels, corner trims, vacuum cleaners, safety clothing. Capabilities include taping tool & equipment repair, tool training & certification, CAD, equipment rental & leasing. Applications include fire taping, scaffold work, horizontal/vertical joints, interior/exterior corners, angles, laundry rooms & small bathrooms.","['Screwdrivers', 'Guns: Screw']","['Abrasive Compounds / Media', 'Adapters', 'Adhesives', 'Anchors', 'Applicators', 'Bags', 'Beads', 'Belts', 'Benches', 'Bits', 'Blades', 'Bottles', 'Brushes', 'Bulbs', 'Caulk', 'Cement', 'Chalk', 'Clamps', 'Cleaning Equipment', 'Clips', 'Clothing', 'Compounds', 'Compressors', 'Construction Equipment', 'Containment Systems', 'Contractors', 'Cord and Cordage', 'COVID-19 Response']",https://www.thomasnet.com/products-services.html?cov=NA&what=screwdrivers&heading=72206501&cid=30114335&search_position=243&product_family=152428,['Bostitch'],,Manufacturer,"Distributor, Custom Manufacturer","['Jeff Hope, V.P., Sales']",,https://www.thomasnet.com/branches.html?what=screwdrivers&heading=72206501&cov=NA&cid=30114335&bloc=NA&WTZO=copro+biz+det,Not Available,1939,Not Available,https://www.thomasnet.com/branchloc.html?cid=30114335&cov=NA&goto=%2Fprofile%2F30114335%2Fames-taping-tools-inc.html&heading=72206501&searchpos=243&what=screwdrivers,screwdrivers
30739553,"Prox-Tech, Inc.",Manufacturer,https://www.proxxon.com/us/,"Hickory, NC 28603",tel://877-770-9966,,"Company Description by Thomasnet
Manufacturer of power and tailor made tools. Products include belt and disc sanders, jig saws, rotary tools, power carvers, routers, engravers, AC adapters, screw drivers, drill grinders, universal holders, drill stands, shapers, and lathe and milling systems.",['Screwdrivers'],"['Adapters', 'Brushes', 'Carvers', 'Drills', 'Grinders', 'Holders', 'Planers', 'Polishers', 'Rotary Tools', 'Routers', 'Sanders', 'Saws', 'Screwdrivers', 'Stands', 'Tools']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=30739553&search_position=244&product_family=161425,,,Manufacturer,,['Not Available'],,,$1 - 4.9 Mil,2001,1-9,https://www.thomasnet.com/profile/30739553/proxtech-inc.html?cid=30739553&cov=NA&heading=72206501&searchpos=244&what=screwdrivers,screwdrivers
30738928,Medartis Inc.,Manufacturer,https://www.medartis.com/en-us/,"Kennett Square, PA 19348",tel://877-406-2663,,"Company Description by Thomasnet
Manufacturer of medical and surgical apparatuses and instruments. Products such as plates, screws, arthrodesis systems, fore and mid foot systems, parts and screw drivers are available.",['Screwdrivers'],"['COVID-19 Response', 'Implants', 'Medical Equipment', 'Medical Products and Hospital Equipment', 'Medical/Hospital Consumable Supplies', 'Plates', 'Screwdrivers', 'Screws', 'Surgical Equipment']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=30738928&search_position=245&product_family=164026,,,Manufacturer,,['Not Available'],,,Under $1 Mil,2004,1-9,https://www.thomasnet.com/profile/30738928/medartis-inc.html?cid=30738928&cov=NA&heading=72206501&searchpos=245&what=screwdrivers,screwdrivers
30728351,Lightning Stainless Bolt Inc.,Distributor,http://stores.ebay.com/lightning-stainless-bolt-inc,"West Hempstead, NY 11552",tel://516-565-6600,"Distributor of variable speed screwdrivers. Available with hand strap, belt clip, 16 ft. cord length and magnetic chuck for 1/4 in. bits. Available in stock.","Company Description by Thomasnet
Fastener supplier of all stainless steel, aluminum, brass, silicon bronze, chrome, black oxide and non ferrous items. Products include blots, nuts, screws, studs and washers. Atomizers, blades, bits, coils and fastener kits are also available. Fastener inventory available.",['Screwdrivers'],"['Atomizers', 'Bits', 'Blades', 'Bolts', 'Brass', 'Caps', 'Coils', 'Couplers and Couplings', 'Fasteners', 'Fittings', 'Heads', 'Inserts', 'Nuts', 'Rods', 'Screwdrivers', 'Screws', 'Steel', 'Studs', 'Washers', 'Wheels']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=30728351&search_position=246&product_family=152671,"['Acorn', 'KangerTech']",,Distributor,,['Not Available'],,,Under $1 Mil,2011,1-9,https://www.thomasnet.com/profile/30728351/lightning-stainless-bolt-inc.html?cid=30728351&cov=NA&heading=72206501&searchpos=246&what=screwdrivers,screwdrivers
30260181,Boston Industrial,Distributor,http://www.bostonindustrial.com/index.html,"Weymouth, MA 02189",tel://781-331-9825,"Distributor of screwdrivers. Types of screwdrivers include jumbo, pocket, ratcheting, flexible, slotted, square, Phillips & Robertson screwdrivers. Jumbo screwdrivers are available in 24 in. x 1/2 in. sizes. Flexible screwdrivers feature 5 in. to 12 in. shafts, sandblasted chrome vanadium steel bits & storage slots in handle. Types of Phillips screwdrivers include mechanic & head screwdrivers. Robertson screwdrivers feature chrome molybdenum shaft, corrosion resistance, 6-flute handle & magnetized vapor-blasted tips.","Company Description by Thomasnet
Distributor of industrial supplies. Products include industrial tools, construction safety apparels, rainwear & gloves, traffic cones & construction accessories, cable ties/wire ties, heavy duty tarpaulins, pneumatic air nails, tool storage boxes, tool pouches & aprons, paint brushes, welding tools & hydraulic jacks. Industrial tools such as air tools, drilling & cutting tools, electrical tools, hand tools, hardware, power tools & heavy duty recovery straps are available. Construction safety apparels include high visibility vests, jackets, shirts & sweat shirts. Welding tools such as welders, hoses, magnetic holders & accessories are available. Types of hydraulic jacks include bottle jacks, floor jacks, low profile bottle jacks, air hydraulic bottle jacks, floor service jacks, toe jacks & speed pumps. 24 hr. shipping available.","['Screwdrivers', 'Screwdrivers: Combination', 'Screwdrivers: Cordless', 'Screwdrivers: Insulated', 'Screwdrivers: Miniature', 'Screwdrivers: Phillips', 'Screwdrivers: Screw Holding', 'Screwdrivers: T-Handle', 'Screwdrivers: Torx®']","['Adapters', 'Aprons', 'Axes', 'Bags', 'Bars', 'Belts', 'Benders', 'Binders', 'Bits', 'Blades', 'Boards', 'Boots', 'Boxes', 'Brushes', 'Cabinets', 'Cannons', 'Chests', 'Chisels', 'Cleaning Compounds and Chemicals', 'Cleats']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=30260181&search_position=247&product_family=161425,"['Everybit', 'Max Driver', 'Michigan Drill', 'Stealth Driver']",,Distributor,"Manufacturer, Custom Manufacturer",['Not Available'],,,Under $1 Mil,2003,1-9,https://www.thomasnet.com/profile/30260181/boston-industrial.html?cid=30260181&cov=NA&heading=72206501&searchpos=247&what=screwdrivers,screwdrivers
