company_id,company_name,company_type,annual_revenue,year_founded,num_employees,location,company_url,brands,description,url,telephone,searchterm
175210,"Great Lakes Industrial Supply Co., Inc.",Distributor*,$1 - 4.9 Mil,1954,10-49,"Dearborn Heights, MI",http://www.greatlakesindustrialsupply.org/,Klein,"Distributor of screwdrivers. Can be used by contractors, construction workers, manufacturers, fabricators, mechanics, skilled tradesman, carpenters, electricians, iron workers, millwrights, plumbers & HVAC technicians. Products such as chrome sockets, impact sockets, TorxÂ® sockets, torque wrenches, combination wrenches, hex drives, spline impact sockets, star drivers, triple square drivers & universal sockets are also available. Other products include strippers, cutters, crimpers, cable & bolt cutters, screwdrivers, spud wrenches, levels & measuring tools & suspenders.",https://www.thomasnet.com/profile/00175210/great-lakes-industrial-supply-co-inc.html?cid=175210&cov=NA&heading=72206501&searchpos=71&what=screwdrivers,tel://313-274-9800,screwdrivers
1315853,"Hilti, Inc.","Manufacturer*, Distributor",,,1-9,Locations,,Hilti,"Manufacturer & distributor of industrial & building construction tools & machinery, including electric & torque-controlling screwdrivers. Available equipment includes drywall screwdrivers (corded & cordless), & heavy duty wood/drywall screwdrivers. Woodworking machinery.",https://www.thomasnet.com/branchloc.html?cid=1315853&cov=NA&goto=%2Fprofile%2F01315853%2Fhilti-inc.html&heading=72206501&searchpos=72&what=screwdrivers,tel://800-879-8000,screwdrivers
434926,Steiner Electric Co.,"Distributor*, Service Company",,,200-499,Locations,,,"Distributor of automation products & information systems, electrical supplies, industrial MRO & safety supplies, wired & wireless networks, motors, drives, lightning products & emergency power supplies. Products include computers, labels, clutches, tools, saws, fuel tanks, wire & cable, capacitors, transformers, sensors, lamps, ballast & measuring devices. Capabilities include generator service & rental, energy management, preventive maintenance, network installation, motor repair, chemical services include castrol care, chemical management, coolant recycling & machine cleaning.",https://www.thomasnet.com/branchloc.html?cid=434926&cov=NA&goto=%2Fprofile%2F00434926%2Fsteiner-electric-co.html&heading=72206501&searchpos=73&what=screwdrivers,tel://312-421-7220,screwdrivers
51175,Bolts 'n Nuts Plus,Distributor*,$1 - 4.9 Mil,1970,1-9,"Houston, TX",,,"Distributor of stud removers, rust removers, solvents & rust proofing compounds. Products include bolts, nuts, screws, washers, pins, socket products, all thread products, industrial fasteners, fittings like air hose, air brake, grease, hydraulic, brass pipe & brass flare fittings, tools like dies, drills, blades, files & shop supplies like cables, hardware, brushes, bulbs, flashers, flashlights, fuses, lubricants, safety glasses, retaining rings & loctite products. Industries served include the oil field industry, construction & hospital/health care industry.",https://www.thomasnet.com/profile/00051175/bolts-n-nuts-plus.html?cid=51175&cov=NA&heading=72206501&searchpos=74&what=screwdrivers,tel://800-840-1881,screwdrivers
30686492,"KBC Tools & Machinery, Inc.",Distributor*,$5 - 9.9 Mil,1965,10-49,Locations,,,"Distributor of tools and machinery. Products include abrasives, carbide tooling, cutting tools, fluids, hand tools, presses, grinders, saws, measuring and inspection, power and air tools, shop supplies and work holding products.",https://www.thomasnet.com/branchloc.html?cid=30686492&cov=NA&goto=%2Fprofile%2F30686492%2Fkbc-tools-machinery-inc.html&heading=72206501&searchpos=75&what=screwdrivers,tel://800-521-1740,screwdrivers
30828666,IDEAL Industries,Manufacturer*,,,,"Sycamore, IL",,,"Manufacturer of tools for electricians. Products include pneumatic wire strippers, bench machines, wire cutters and ringers, heat elite heat guns, slim electronics, screwdrivers, cable lacing fasteners, connectors, modular plugs, coax adapters, compression tools, modular plug crimpers, punch down tools and blades. Pulling, wire management and installation supplies, power tool accessories, wire pulling lubricants, safety signs and tapes, switches, indicator lights, heat shrinks and lockout/tag out devices are available.",https://www.thomasnet.com/profile/30828666/ideal-industries.html?cid=30828666&cov=NA&heading=72206501&searchpos=76&what=screwdrivers,tel://800-435-0705,screwdrivers
30764851,"Amazon - Business, Industrial & Scientific",Distributor*,$1 - 4.9 Mil,2000,1-9,"Seattle, WA",,,"Distributor of a wide variety of products which include janitorial and sanitation supplies, measurement and safety equipment, labware, 3D printers, material handling equipment, educational and office supplies, food service equipment, filtration products, fittings, valves and plumbing supplies, power transmission products, industrial hardware, metalworking supplies, raw materials, packaging and shipping supplies, fasteners and industrial electrical supplies.",https://www.thomasnet.com/profile/30764851/amazon-business-industrial-scientific.html?cid=30764851&cov=NA&heading=72206501&searchpos=77&what=screwdrivers,tel://800-220-4242,screwdrivers
61304,Capitol Scientific,Distributor*,$1 - 4.9 Mil,1963,10-49,"Austin, TX",,"Klein, Rapi-Driv","Lab supplies distributor of slotted screwdrivers. Features include slippage, oil, gas and water resistant handles, heat-treated and tempered shanks and chrome construction. Vendor management inventory programs available. Same day shipping.",https://www.thomasnet.com/profile/00061304/capitol-scientific.html?cid=61304&cov=NA&heading=72206501&searchpos=78&what=screwdrivers,tel://800-580-1167,screwdrivers
569121,Ronstan Paper & Packaging,Distributor*,$5 - 9.9 Mil,1976,10-49,"Eatontown, NJ",,,"Distributor of interchangeable Phillips and slotted screwdrivers. Available with mechanic's style ergonomic grip, removable shank, and 1/4"" in and 3/16"" in tip and socket sizes.",https://www.thomasnet.com/profile/00569121/ronstan-paper-packaging.html?cid=569121&cov=NA&heading=72206501&searchpos=79&what=screwdrivers,tel://877-766-7826,screwdrivers
453074,P.K. Neuses Inc.,Manufacturer*,Under $1 Mil,1957,10-49,"Rolling Meadows, IL",,,"Manufacturer of screw guiding screwdrivers. Specification includes an overall length of 4 19/32â. Machines used are punch press, milling machine, and grinder. Other products are number and lettering kits, contact burnishers, spring tension gauges, lamp extractors, cable tools, relay and switch adjusting kits, wire tools, cable lacing and sewing needles, and wrenches.",https://www.thomasnet.com/profile/00453074/pk-neuses-inc.html?cid=453074&cov=NA&heading=72206501&searchpos=80&what=screwdrivers,tel://847-253-6555,screwdrivers
10066647,Steritool Inc.,Manufacturer*,$1 - 4.9 Mil,2005,1-9,"Jacksonville, FL",,Steritool,"Manufacturer of stainless steel screw drivers. Square (Robertson) and parallel tip, Philips, stubby, mini precision and ball hex screwdrivers are available. Magnetic and non-magnetic types of screwdrivers are offered. Features include autoclavable nylon handle and corrosion resistance. Applications include biotech laboratory, cleanroom, pharmaceutical, semiconductor, medical, industrial, food and beverage. Meet ANSI, SAE and DIN standards.",https://www.thomasnet.com/profile/10066647/steritool-inc.html?cid=10066647&cov=NA&heading=72206501&searchpos=81&what=screwdrivers,tel://904-388-3672,screwdrivers
476499,"Design Tool, Inc.","Manufacturer*, Custom Manufacturer",$5 - 9.9 Mil,1988,10-49,"Conover, NC",,,"Manufacturer of standard and custom robotic and pneumatic screwdrivers. Types include handheld, automatic, multiple, electric, inline, and feed screwdrivers. Various features include auto shut-off clutches, drive-to-depth configuration, PLC controllers, and barrel retract and barrel extend function. Automotive, appliance, medical, electronics, telecommunications, and other industries served.",https://www.thomasnet.com/profile/00476499/design-tool-inc.html?cid=476499&cov=NA&heading=72206501&searchpos=82&what=screwdrivers,tel://800-627-3674,screwdrivers
1043548,Aero Industrial Tool Co.,Distributor*,Under $1 Mil,1994,1-9,"Sarasota, FL",,,"Woman-owned distributor of screwdrivers. Specifications vary upon models & include 800 rpm, 1,100 rpm & 1,800 rpm speed, torque up to 115 in. lbs. & 7 in. to 11 in. overall length. Features include reversing valve & chuck, variable speed trigger, adjustable clutch & external torque adjustment. Made in USA.",https://www.thomasnet.com/profile/01043548/aero-industrial-tool-co.html?cid=1043548&cov=NA&heading=72206501&searchpos=83&what=screwdrivers,tel://800-242-4944,screwdrivers
451495,"Electronic Industries, Inc.",Distributor*,$10 - 24.9 Mil,1956,10-49,"Oshkosh, WI",,"Apex, Klein, Weller, Wiha","Distributor of screwdrivers. Hex, Phillips, TorxÂ®, special, pocket, round blade, multi-bit, precision, micro-tip and slotted screwdrivers are available. Offered in different specifications and features. Other services include assembly, labeling, din rail and heat shrink cutting, barcoding, kitting, and vendor inventory management. Free shipping and just in time delivery services are available.",https://www.thomasnet.com/profile/00451495/electronic-industries-inc.html?cid=451495&cov=NA&heading=72206501&searchpos=84&what=screwdrivers,tel://800-445-0222,screwdrivers
489562,Mountz Inc.,Manufacturer*,$10 - 24.9 Mil,1965,50-99,Locations,,"FlexPower, HIOS","Manufacturer of precision torque control and measuring equipment. Products include torque tools including torque analyzers, torque testers, torque sensors, torque calibrators, torque wrenches, electric screwdrivers, torque screwdrivers, torque multipliers, assembly tools, screw counters and balancers. Industries served include aerospace, automotive, electronics, energy, medical, and packaging.",https://www.thomasnet.com/branchloc.html?cid=489562&cov=NA&goto=%2Fprofile%2F00489562%2Fmountz-inc.html&heading=72206501&searchpos=85&what=screwdrivers,tel://408-292-2214,screwdrivers
1106637,Bristol Wrench Co.,Manufacturer*,Under $1 Mil,1994,10-49,"Ansonia, CT",,,"Manufacturer of special screwdrivers for industries such as avionics, instruments, radios, aircraft maintenance, printing & engraving. Drivers have replaceable bits, retained by a set-screw in the recess of a precision-machined bushing which is broached to the unique size & shape of the bit. Plastic handles are designed with size & shape proportional to size of bit fastener.",https://www.thomasnet.com/profile/01106637/bristol-wrench-co.html?cid=1106637&cov=NA&heading=72206501&searchpos=86&what=screwdrivers,tel://475-232-0802,screwdrivers
1195725,Mars Supply,Distributor*,$25 - 49.9 Mil,1924,10-49,Locations,,"APEX, Alemite, Bosch, Carboloy, Craftsman, Crescent, Devcon, Diversified Brands, Dominator, Dremel, Flexco, Fowler, General, GreenField, Hannibal, Harris, Merit, Metabo, Milwaukee, SGS, SR, Sawzall, Scott, Stanley, Swift, Tychem responder, Uvex, X-Treme Design","Distributor of heavy duty cordless screwdrivers with single speed & 2 speed options. Products include magnetic screw driver set, & Palm-Air Driver kit. Features of heavy duty cordless screwdrivers include 6-position adjustable clutch, forward & reverse button with switch lock.",https://www.thomasnet.com/branchloc.html?cid=1195725&cov=NA&goto=%2Fprofile%2F01195725%2Fmars-supply.html&heading=72206501&searchpos=87&what=screwdrivers,tel://800-862-6093,screwdrivers
182914,Aven Inc.,"Manufacturer*, Distributor",$5 - 9.9 Mil,1983,10-49,"Ann Arbor, MI",,,"Manufacturer & distributor of screwdrivers. Types include slotted, Phillips, ESD safe, stainless steel, TorxÂ® & tamper-proof screwdrivers. Phillips screwdriver are available in 0, 1, 2 & 3 sizes with 3.5 mm to 8 mm blade dia., blade length up to 150 mm & handle length up to 120 mm. Slotted screwdrivers are available with 1 mm to 4 mm tip size & 50 mm to 100 mm working length. TorxÂ® & tamper-proof screwdrivers come with 50 mm working length & T5 to T20 tip sizes.",https://www.thomasnet.com/profile/00182914/aven-inc.html?cid=182914&cov=NA&heading=72206501&searchpos=88&what=screwdrivers,tel://866-718-5657,screwdrivers
648312,"Mouser Electronics, Inc.",Distributor*,$250 Mil. and over,1964,1000+,"Mansfield, TX",,"Aven, Weller, Wiha","Distributor of screwdrivers for automotive, medical, motor control and security applications. Types include handle, hex, Phillips, slotted, torque and insulated screwdrivers. Available in various sizes. Stock items available. RoHS compliant.",https://www.thomasnet.com/profile/00648312/mouser-electronics-inc.html?cid=648312&cov=NA&heading=72206501&searchpos=89&what=screwdrivers,tel://800-346-6873,screwdrivers
30340424,"TORX Tools, Inc.",Manufacturer*,,,,"Louisville, KY",,,"Manufacturer of bits, keys & screwdrivers. Hex bits available in 1 in. & 2 in. models. Wrench keys available in short & long arms & 7 piece sets. Screwdriver blades available.",https://www.thomasnet.com/profile/30340424/torx-tools-inc.html?cid=30340424&cov=NA&heading=72206501&searchpos=90&what=screwdrivers,tel://502-969-3716,screwdrivers
699663,Test Equipment Depot,Distributor*,$10 - 24.9 Mil,1992,10-49,"Melrose, MA",,"Crescent, Philips, Pratt-Read, Xcelite","Distributor of screwdrivers. Types include driver, ceramic, ratchet handle, rubber and soft handled, interchangeable, regular, valve stem and torx screwdrivers. Free shipping, rental and repair services are available.",https://www.thomasnet.com/profile/00699663/test-equipment-depot.html?cid=699663&cov=NA&heading=72206501&searchpos=91&what=screwdrivers,tel://800-517-8431,screwdrivers
20103174,"Manufacturers Distributor, Inc.",Distributor*,$5 - 9.9 Mil,2002,10-49,Locations,,,"Distributor of inline and pistol grip clutch/stall screwdrivers. Features vary depending upon model, including square drives, quick changes, reversible, trigger/push-to-start/push and trigger start settings and external torque adjustments.",https://www.thomasnet.com/branchloc.html?cid=20103174&cov=NA&goto=%2Fprofile%2F20103174%2Fmanufacturers-distributor-inc.html&heading=72206501&searchpos=92&what=screwdrivers,tel://727-847-4900,screwdrivers
158658,"Fein Power Tools, Inc.",Manufacturer*,$5 - 9.9 Mil,1978,10-49,"Pittsburgh, PA",,"AccuTec, Tek","Manufacturer of automatic screwdrivers. Corded and cordless models are available. Corded screw drivers feature 400-450 watt power consumption, 220-250 watt power output, full-load speeds of up to 1,300-2,000 rpm, no-load speeds of up to 1,900-2,500 rpm, max torque of 142-160 in/lbs., high performance motor, and more. Cordless models feature 14.4-18V battery voltage, full-load speeds of up to 1,500-2,000 rpm, no-load speeds of 1,700-2,500 rpm, high performance batteries, and more. Drywall screwdrivers are also available, and feature power consumption of 450 watts, power output of 250 watts, full-load speeds of up to 2,700 rpm, no-load speeds of up to 4,000 rpm, max torque of 106 in/lbs., high performance motors, and more. Available individually or in a set with accessories, including autofeed attachment for collated screws, 1/4 inch bit, depth stop, magnetic chuck, and more.",https://www.thomasnet.com/profile/00158658/fein-power-tools-inc.html?cid=158658&cov=NA&heading=72206501&searchpos=93&what=screwdrivers,tel://800-441-9878,screwdrivers
167617,E & R Industrial,Distributor*,$100 - 249.9 Mil,1969,200-499,Locations,,"Felo, General, Klein, Master Power, Pratt-Read, Profilated, Stanley, Starrett","ISO 9001:2008 certified. distributor of MRO supplies, including electric screwdrivers. Types include fastening, pocket, round shank, blade, cabinet, heavy duty, offset, Phillips, slotted, precision, bit holding, keystone, insulated, torque, multi-bit, set jewelers, ratchets & technician screwdrivers. Shipping in 24 hours available. On-time delivery.",https://www.thomasnet.com/branchloc.html?cid=167617&cov=NA&goto=%2Fprofile%2F00167617%2Fe-r-industrial.html&heading=72206501&searchpos=94&what=screwdrivers,tel://586-795-2400,screwdrivers
1309621,"Amco Products, Inc.","Manufacturer*, Custom Manufacturer",$1 - 4.9 Mil,1966,10-49,"Dayton, OH",,"Phillips, Torx, Torx Plus","Manufacturer of screwdriver & screwdriver accessories. Screwdrivers include combination, cordless, electric, miniature, Phillips, powerslide, screw holding, stainless steel, tamperproof, & TorxÂ®. Materials include tool steel with proprietary heat treating. Serves automotive, aircraft, aerospace, & power tool attachment markets.",https://www.thomasnet.com/profile/01309621/amco-products-inc.html?cid=1309621&cov=NA&heading=72206501&searchpos=95&what=screwdrivers,tel://937-433-7982,screwdrivers
30769540,Proax Technologies Ltd.,Distributor*,,,,Locations,,,"Distributor of micro, slot-headed, insulated, crosshead, torque, flat, t-handle, battery powered, angled flat and rack screwdrivers. Available in a variety of sizes with non-slip grips and twist caps. Most items available in stock.",https://www.thomasnet.com/branchloc.html?cid=30769540&cov=NA&goto=%2Fprofile%2F30769540%2Fproax-technologies-ltd.html&heading=72206501&searchpos=96&what=screwdrivers,tel://866-592-1240,screwdrivers
1223850,Inventory Sales Co.,"Manufacturer*, Distributor, Custom Manufacturer, Manufacturers' Rep",$25 - 49.9 Mil,1972,200-499,"Kansas City, KS",,,"Manufacturer & Distributor Of Stud Weldable Products. Stock- Arc & Capacitor Discharge Studs In Mild Steel, Stainless, Aluminum, & Exotic Alloys. Course, Fine, Metric. Refractory & Insulation Anchors. Wear Bars, Boiler Tube Pins, Stagger Studs. V Anchors. Hand Or Stud Weld. 304, 310, 330, InconelÂ® 601. Accessories, Welders. Complete Line Of Attaching Hardware. Welder Repair, Rentals, Sales",https://www.thomasnet.com/profile/01223850/inventory-sales-co.html?cid=1223850&cov=NA&heading=72206501&searchpos=97&what=screwdrivers,tel://866-417-3801,screwdrivers
30821954,"Raptor Tools, LLC",Manufacturer*,,,,"Deltona, FL",,,"Manufacturer of tools and related accessories. Products include utility blades, hammers, wrenches, hand saws, wire snips, GFCI extension cords, power block adapters, work lights, twist-locks, indicator lights, triple taps, valve box lid lifters, digging bars, valve keys, double socket ratchets, curb keys, hydrant setters, hacksaw blades, hole saws, arbors and reciprocating blades.",https://www.thomasnet.com/profile/30821954/raptor-tools-llc.html?cid=30821954&cov=NA&heading=72206501&searchpos=98&what=screwdrivers,tel://386-860-0134,screwdrivers
30737184,Electrical Safety Products,Manufacturer*,Under $1 Mil,2009,1-9,"Woburn, MA",,,"Manufacturer of insulated electrical tools and safety equipment. Products include pliers, wrenches, ratchets, sockets, screwdrivers, nutdrivers, cable cutters, bolt cutters, screw starters and inspection tools. Made in the U.S.A.",https://www.thomasnet.com/profile/30737184/electrical-safety-products.html?cid=30737184&cov=NA&heading=72206501&searchpos=99&what=screwdrivers,tel://888-204-5306,screwdrivers
30147539,Snap-on Specialty Tools,"Manufacturer*, Distributor",,,,"City of Industry, CA",,ATI,"ISO 9001:2000 & ISO 14001 certified manufacturer & distributor of screw removal tools including screwdrivers. Available in lengths ranging from 4-1/2 in. to 9 in., 3/8 in. square drive size, 0.401 in. shank dia. & 1/4 in. hex-bit receptacle. Custom products are also available. Meets ANSI, ASME, NIST & military standards.",https://www.thomasnet.com/profile/30147539/snapon-specialty-tools.html?cid=30147539&cov=NA&heading=72206501&searchpos=100&what=screwdrivers,tel://626-965-0668,screwdrivers
30713389,Grabber,Distributor*,,,,Locations,,"DeWalt, Grabber, Makita, Versa-Clutch","Distributor of drywall screwdrivers. Various features include metal gear housings, depth sensitive nosepieces, rubber grips, two finger triggers, helical cut and heat treated steel gears, metal nose and gear cases.",https://www.thomasnet.com/branchloc.html?cid=30713389&cov=NA&goto=%2Fprofile%2F30713389%2Fgrabber.html&heading=72206501&searchpos=101&what=screwdrivers,tel://801-492-3880,screwdrivers
1290456,"Southwest Tool Svs., Inc.","Service Company*, Distributor, Manufacturer",$250 Mil. and over,1984,10-49,"Phoenix, AZ",,,"Distributor of screwdrivers including industrial cushion grip drivers, mechanics square blade screwdrivers, electrician's round blade screwdrivers, Phillips screwdrivers, stubby screwdrivers, & electronic thin blade screwdrivers. Blade length of cushion grip screwdrivers ranges from 3 in. - 8 in. Blade diameter ranges from 1/4 in. - 3/8 in. Overall length of cushion grip drivers ranges from 8-3/8 in. - 13-1/2 in. Materials used include non-corrosive stainless steel & hardened steel.",https://www.thomasnet.com/profile/01290456/southwest-tool-svs-inc.html?cid=1290456&cov=NA&heading=72206501&searchpos=102&what=screwdrivers,tel://602-278-5377,screwdrivers
427544,"Advanced Air Tool Company, Inc.","Distributor*, Service Company",$1 - 4.9 Mil,1982,1-9,"Farmingdale, NY",,Cleco,"Distributor of pneumatic screwdrivers including inline screwdrivers. Specifications of inline screwdrivers include 2 in. lbs. to 75 in. lbs. torque, 220 rpm to 3,200 rpm speed, 50 psig to 90 psig air pressure, 1/4 in. hose size, 49/64 in. side to center distance, 1/4 in. to 12 in. screw size, 8 1/2 in. to 9 1/2 in. overall length, 78 dBA sound level & 1.1 lbs. to 13 lbs. weight. Screwdrivers are available with rolling impulse clutch, 1/4 in. balls, levers, alloy steel & planetary gearings & heat-treated steel motor bearing plates.",https://www.thomasnet.com/profile/00427544/advanced-air-tool-company-inc.html?cid=427544&cov=NA&heading=72206501&searchpos=103&what=screwdrivers,tel://800-989-9830,screwdrivers
10093445,"Muro North America, Inc.",Manufacturer*,$1 - 4.9 Mil,1990,10-49,"Brampton, ON",,,"Manufacturer of power tools for deck, dock, marine and boardwalk construction and subfloor, underlayment, cement board, sheathing, drywall, metal roofing and siding fastening and truck, trailer, RV and bus manufacturing applications. Products include auto feed screw driving tools, auto feed screws, extension handles, screw pouches and driver carrier bags. Additional tool options include offering an auto feed solution that can drive 4"" screws or hold coils of screws from 100-150 pieces.",https://www.thomasnet.com/profile/10093445/muro-north-america-inc.html?cid=10093445&cov=NA&heading=72206501&searchpos=104&what=screwdrivers,tel://800-665-6876,screwdrivers
199808,"Tamper-Pruf Screws, Inc.","Manufacturer*, Distributor",$5 - 9.9 Mil,1974,10-49,"Paramount, CA",,,"Manufacturer & distributor of tamper resistant fasteners. Stock security fasteners, many different head styles, sizes & materials. Full manufacturing plant. Many pieces in stock, packaged & ready to ship. TorxÂ®, Torxplus, hex, one way, notched & drilled spanner.",https://www.thomasnet.com/profile/00199808/tamperpruf-screws-inc.html?cid=199808&cov=NA&heading=72206501&searchpos=105&what=screwdrivers,tel://562-531-9340,screwdrivers
30092950,Klassic Tool Crib,"Distributor*, Service Company",Under $1 Mil,2007,1-9,"Romulus, MI",,,"Distributor of pneumatic screwdrivers. Types include adjustable clutch screwdrivers. Adjustable screw drivers are available with a comfort grip, ergonomic handle, variable speed trigger & reverse lever on top of the tool. Screwdrivers are available with speed up to 1800 rpm, torque range of 45 in./lbs. to 115 in./lbs. & overall length up to 8-1/2 in.",https://www.thomasnet.com/profile/30092950/klassic-tool-crib.html?cid=30092950&cov=NA&heading=72206501&searchpos=106&what=screwdrivers,tel://866-760-6931,screwdrivers
30727272,ACSC International Inc.,Manufacturer*,Under $1 Mil,2008,1-9,"El Monte, CA",,Sloky,"Manufacturer of torque controlling screwdrivers. Available in seven colors with 0.6 nm to 5.5 nm torque sizes. Used in aerospace and microelectronics applications. Handles, adapters and bits are also available. Meets ASTM standards. ISO compliant. NSF and FDA approved.",https://www.thomasnet.com/profile/30727272/acsc-international-inc.html?cid=30727272&cov=NA&heading=72206501&searchpos=107&what=screwdrivers,tel://626-416-5672,screwdrivers
30759319,"Transglobal Systems of Canada, Inc.",Manufacturer*,Under $1 Mil,,1-9,"Mississauga, ON",,,"Manufacturer of connectors, cables and tools for telecommunications sector. Products include lights, speakers, crimping and termination tools, enclosures, splitters, surge protectors, testers, recorders, kits, adapters, cutters, racks, plugs, blades, probes, screwdrivers, patches, faceplates, outlets, shelves, power meters, cords, mounts, terminals, jacks, and handsets.",https://www.thomasnet.com/profile/30759319/transglobal-systems-of-canada-inc.html?cid=30759319&cov=NA&heading=72206501&searchpos=108&what=screwdrivers,tel://888-258-8762,screwdrivers
30216352,"MALLFORMS - Top Deck Systems, Inc.","Manufacturer*, Custom Manufacturer",$1 - 4.9 Mil,,1-9,"Clinton Township, MI",,,"Custom manufacturer of barricade parts including screwdrivers. Screwdrivers are available in different materials & sizes. Services include barricade & wall partition designing, installation & maintenance.",https://www.thomasnet.com/profile/30216352/mallforms-top-deck-systems-inc.html?cid=30216352&cov=NA&heading=72206501&searchpos=109&what=screwdrivers,tel://800-434-0444,screwdrivers
585062,Lou Zampini & Associates,Distributor*,$1 - 4.9 Mil,1987,1-9,"Lincoln, RI",,"Chicago Pneumatic, Delta Regis, Desoutter, Ingersoll-Rand","Distributor of pneumatic screwdrivers. Types of pneumatic screwdrivers include redi power, automotive in line & pistol grip screwdrivers. Pneumatic screwdrivers are available with speed ranging from 800 rpm to 2,000 rpm & torque up to 38 in. lbs.",https://www.thomasnet.com/profile/00585062/lou-zampini-associates.html?cid=585062&cov=NA&heading=72206501&searchpos=110&what=screwdrivers,tel://800-353-4676,screwdrivers
30124194,"Air Center, Inc.",Distributor*,,1984,10-49,"Madison Heights, MI",,"Cleco, Stanley","Distributor of automatic, self-feed and handheld air or electric screwdrivers. Features include screw presence, depth or torque sensing options, multiple head styles, vertical and horizontal operation, trigger start, powered bit extensions and optional swivel handpieces. Suitable for robotic assembly applications.",https://www.thomasnet.com/profile/30124194/air-center-inc.html?cid=30124194&cov=NA&heading=72206501&searchpos=111&what=screwdrivers,tel://888-699-3757,screwdrivers
106426,"Allied Tools, Inc.",Distributor*,$10 - 24.9 Mil,1945,10-49,"Louisville, KY",,"Bondhus, Crescent, DeWalt, Irwin, Xcelite","Stocking distributor of screwdrivers. A wide inventory of abrasives, pneumatics, cutting tools, hand tools, electric tools, production tools, machine tools & material handling solutions is available including coated abrasives, deburring, grinding, polishing, finishing & cleaning abrasives, hoists, material handling products & systems, cutting tools, saws, blades, drills & bits, mills, cutters, knives, reamers, taps & dies, workholding products, carbide inserts, tool holders, cutting fluids, lubricants, wrenches & grinding wheels.",https://www.thomasnet.com/profile/00106426/allied-tools-inc.html?cid=106426&cov=NA&heading=72206501&searchpos=112&what=screwdrivers,tel://502-966-4114,screwdrivers
759742,"Nasco Industries, Inc.",Manufacturer*,$1 - 4.9 Mil,1959,10-49,"Fort Lauderdale, FL",,,"Manufacturer of automation systems which include screw feeding and driving systems for hand held, fixture mounted, multi-spindle and custom configurations; systems for drive pin rivets; feeders for aircraft rivets; presenters for screws, standard nuts and blind rivets; floorboard feeding and driving systems - pogo stick configuration. Feeding systems are rotary bowl technology available in either all pneumatic or electro-pneumatic configurations depending upon application.",https://www.thomasnet.com/profile/00759742/nasco-industries-inc.html?cid=759742&cov=NA&heading=72206501&searchpos=113&what=screwdrivers,tel://800-9NASCO9,screwdrivers
598637,"The Olander Company, Inc.",Distributor*,$250 Mil. and over,1962,10-49,Locations,,,"Stocking distributor of screwdrivers for electronic, commercial & aerospace applications. Screwdrivers are available in various sizes including 0.050 in. x 3.2 in., 1/16 in. x 3.3 in., 1/2 in. x 8.5 in., 1/2 in. x 8.5 in., 5/32 in. & 7/32 in.",https://www.thomasnet.com/branchloc.html?cid=598637&cov=NA&goto=%2Fprofile%2F00598637%2Fthe-olander-company-inc.html&heading=72206501&searchpos=114&what=screwdrivers,tel://800-538-1500,screwdrivers
403131,"Assembly & Automation Technology, Inc.","Turnkey Systems Integrator*, Custom Manufacturer",$1 - 4.9 Mil,1986,10-49,"Woburn, MA",,,"Custom manufacturer of automatic & pneumatic screwdrivers for torque controlling applications. Specifications of screwdrivers include 2 cfm to 5 cfm for 90 psi pneumatic power, 650 rpm to 3000 rpm motor speed, up to 60 cycles/minute assembly rate, 2 mm to 6 mm headed screw size, up to 1 in. length, 10 in. dia. feeder bowl, 115 V power & 150 lbs. weight. Features include electric controls with programmable controller, dual palm or foot switches, regulated speed of drive head, jaw inserts & automatic screw feed & escapement system.",https://www.thomasnet.com/profile/00403131/assembly-automation-technology-inc.html?cid=403131&cov=NA&heading=72206501&searchpos=115&what=screwdrivers,tel://781-935-1991,screwdrivers
30832211,Advanced Precision Distribution,Distributor*,,,,"Lake Forest, CA",,,"Distributor of surface mount technology supplies and equipment. Products include benches, chairs, cleaners, aerosols, fume extraction systems, hand tools, power tools, inspection systems, lighting fixtures, material handling equipment, chemicals, soldering and desoldering equipment, static control supplies, tapes, torque drivers, stencil rolls, wipes and swabs.",https://www.thomasnet.com/profile/30832211/advanced-precision-distribution.html?cid=30832211&cov=NA&heading=72206501&searchpos=116&what=screwdrivers,tel://888-449-6655,screwdrivers
20101197,China Sourcing Ltd.,"Service Company*, Manufacturer",$1 - 4.9 Mil,2000,10-49,"Ardmore, PA",,,"Automotive equipment sourcing service from China. Automotive products include exhaust parts, flex pipes, stainless steel mufflers & tips, CV joints, spark plugs, oil filters, fuel injection filters, wiper blades, bulbs, hose clamps, automotive hardware, seat covers, work lights, hydraulic jacks, hand tools, pliers, hammers, wrenches, screwdrivers, electrical testers, drills, creepers, grinders, tape & cigarette lighters.",https://www.thomasnet.com/profile/20101197/china-sourcing-ltd.html?cid=20101197&cov=NA&heading=72206501&searchpos=117&what=screwdrivers,tel://800-363-2036,screwdrivers
30106659,Allen Kent,Manufacturers' Rep*,Under $1 Mil,1963,1-9,"Chatsworth, CA",,"Allen, Buffalo, Form Rol, GearWrench, Holo-Krome, Jacobs","Manufacturers' rep of industrial tools; tool sets, wrenches, tool grinders, calipers, drill chucks, end mills, corrdinate measuring machinery, thread gaging machinery, micrometers, drill rods, knurling tools, hex key wrenches, L squares & electronic testers.",https://www.thomasnet.com/profile/30106659/allen-kent.html?cid=30106659&cov=NA&heading=72206501&searchpos=118&what=screwdrivers,tel://800-548-0721,screwdrivers
